"dataset_ID","meantimes","Alnus","Alnus.glutinosa","Alnus.incana","Alnus.viridis","Athyrium.alpestre","Athyrium.filix.femina","Blechnum.spicant","Chrysosplenium","Frangula","Frangula.alnus","Lysimachia.vulgaris","Matteuccia","Matteuccia.struthiopteris","Phegopteris.connectilis","Rhododendron.tomentosum","Rubus","Rubus.chamaemorus","Rubus.fruticosus","Rubus.idaeus","Rubus.saxatilis","Salix","Salix.herbacea","Sambucus","Sambucus.nigra.S..racemosa","Saussurea","Saussurea.nuda","Sphagnum"
"12",1326.128,"0.141294439380128",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00182315405651778",NA,NA,NA,NA,NA,"0.234275296262534"
"12",1407.271,"0.218164794007491",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000936329588014981",NA,NA,NA,NA,NA,"0.319288389513109"
"12",1549.599,"0.329857819905213",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000947867298578199",NA,NA,NA,NA,NA,"0"
"12",1616.689,"0.250478011472275",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.102294455066922"
"12",1659.009,"0.240601503759398",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00107411385606874",NA,NA,NA,NA,NA,"0.0773361976369495"
"12",1697.687,"0.175752644426363",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0235964198535395"
"12",1736.082,"0.0891850333162481",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.529472065607381"
"12",1774.342,"0.186839967506093",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000812347684809098",NA,NA,NA,NA,NA,"0.266450040617384"
"12",1814,"0.133383010432191",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0022354694485842",NA,NA,NA,NA,NA,"0.358420268256334"
"12",1855.168,"0.25",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0970464135021097"
"12",1897.609,"0.179580674567001",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000911577028258888",NA,NA,NA,NA,NA,"0.11485870556062"
"12",1955.043,"0.205",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.124"
"12",2079.434,"0.2080078125",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.1181640625"
"12",2256.752,"0.159407665505226",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000871080139372822",NA,NA,NA,NA,NA,"0.334494773519164"
"12",2495.8,"0.195885509838998",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.127906976744186"
"12",2741.197,"0.234319526627219",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.128994082840237"
"12",2937.323,"0.260153677277717",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0274423710208562"
"12",3039.663,"0.243358129649309",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00106269925611052",NA,NA,NA,NA,NA,"0.0456960680127524"
"12",3133.014,"0.26063829787234",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.128723404255319"
"12",3230.126,"0.310160427807487",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00133689839572193",NA,NA,NA,NA,NA,"0.0454545454545455"
"12",3382.778,"0.181545386346587",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.275318829707427"
"12",3542.28,"0.26984126984127",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000933706816059757",NA,NA,NA,NA,NA,"0.202614379084967"
"12",3675.086,"0.261813537675607",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0715197956577267"
"12",3782.671,"0.407307171853857",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0013531799729364",NA,NA,NA,NA,NA,"0.0365358592692828"
"12",3933.81,"0.255744255744256",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000999000999000999",NA,NA,NA,NA,NA,"0.157842157842158"
"12",4049.243,"0.427374301675978",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0349162011173184"
"12",4143.8,"0.227198697068404",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.250814332247557"
"12",4232.438,"0.252502780867631",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.114571746384872"
"12",4331.842,"0.244131455399061",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000938967136150235",NA,NA,NA,NA,NA,"0.00938967136150235"
"12",4490.224,"0.107124810510359",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.577564426478019"
"12",4593.856,"0.0945817490494297",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.538973384030418"
"12",4675.792,"0.164684898929845",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.035077288941736"
"12",4756.262,"0.030319291655487",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.865575529916823"
"12",4833.042,"0.21604447974583",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0460683081810961"
"12",4909.289,"0.244503078276165",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000879507475813544",NA,NA,NA,NA,NA,"0.0905892700087951"
"12",4990.183,"0.274442538593482",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.206689536878216"
"12",5093.009,"0.0348780487804878",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000121951219512195",NA,NA,NA,NA,NA,"0.889268292682927"
"12",5249.135,"0.0690316395014382",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.849472674976031"
"12",5340.389,"0.184648805213613",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.154236060825489"
"12",5422.809,"0.272841051314143",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00125156445556946",NA,NA,NA,NA,NA,"0.0150187734668335"
"12",5502.309,"0.250424448217317",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0925297113752122"
"12",5584.055,"0.25249500998004",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.124750499001996"
"12",5682.686,"0.17596848325673",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0137885751805647"
"12",5883.728,"0.283533260632497",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0828789531079607"
"12",6042.229,"0.142942583732057",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.471291866028708"
"12",6137.455,"0.27007299270073",NA,NA,NA,NA,NA,NA,NA,NA,"0.00121654501216545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0024330900243309",NA,NA,NA,NA,NA,"0.024330900243309"
"12",6222.822,"0.231187669990934",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000906618313689937",NA,NA,NA,NA,NA,"0.165004533091568"
"12",6299.96,"0.187368421052632",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0884210526315789"
"12",6376.137,"0.111627906976744",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.448255813953488"
"12",6456.385,"0.225922592259226",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.298829882988299"
"12",6537.688,"0.214514407684098",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0768409818569904"
"12",6635.953,"0.283687943262411",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0283687943262411"
"12",6828.158,"0.308176100628931",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00125786163522013"
"12",6993.439,"0.253086419753086",NA,NA,NA,NA,NA,NA,NA,NA,"0.0037037037037037",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0530864197530864"
"12",7066.8,"0.210629921259843",NA,NA,NA,NA,NA,NA,NA,NA,"0.0108267716535433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.160433070866142"
"12",7129.392,"0.203728362183755",NA,NA,NA,NA,NA,NA,NA,NA,"0.0119840213049268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",7188.946,"0.141025641025641",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0448717948717949"
"12",7252.605,"0.0795454545454545",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0113636363636364",NA,NA,NA,NA,NA,"0.0113636363636364"
"12",7336.806,"0.123644251626898",NA,NA,NA,NA,NA,NA,NA,NA,"0.00216919739696312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0455531453362256"
"12",7431.258,"0.125112511251125",NA,NA,NA,NA,NA,NA,NA,NA,"0.0018001800180018",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0018001800180018",NA,NA,NA,NA,NA,"0.0018001800180018"
"12",7490.08,"0.0790616854908775",NA,NA,NA,NA,NA,NA,NA,NA,"0.00173761946133797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.0112945264986968"
"12",7541.192,"0.0955056179775281",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00224719101123596"
"12",7599.822,"0.012267151294866",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00181735574738755"
"12",7688.586,"0.021297192642788",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",7759.81,"0.0329076620825147",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",7810.38,"0.0109342029541531",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",7856.731,"0.0310450371665938",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",7898.493,"0.056379821958457",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",7938.871,"0.101449275362319",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.00483091787439614"
"12",7980.771,"0.101635514018692",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00233644859813084",NA,NA,NA,NA,NA,"0.00116822429906542"
"12",8025.067,"0.235104669887279",NA,NA,NA,NA,NA,NA,NA,NA,"0.0072463768115942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.000805152979066023"
"12",8072.125,"0.081917704794262",NA,NA,NA,NA,NA,NA,NA,NA,"0.000377500943752359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000377500943752359",NA,NA,NA,NA,NA,"0"
"12",8125.859,"0.0221650504650703",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",8219.94,"0.211594202898551",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",8313.93,"0.202080237741456",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00445765230312036",NA,NA,NA,NA,NA,"0"
"12",8382.081,"0.183284457478006",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00439882697947214",NA,NA,NA,NA,NA,"0"
"12",8414.191,"0.207488299531981",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0015600624024961",NA,NA,NA,NA,NA,"0"
"12",8444.339,"0.174563591022444",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00249376558603491",NA,NA,NA,NA,NA,"0"
"12",8473.566,"0.210826210826211",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",8503.083,"0.208333333333333",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0028735632183908",NA,NA,NA,NA,NA,"0"
"12",8532.22,"0.180758017492711",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00291545189504373",NA,NA,NA,NA,NA,"0"
"12",8561.665,"0.119669876203576",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00412654745529574",NA,NA,NA,NA,NA,"0"
"12",8590.963,"0.223787167449139",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00312989045383412",NA,NA,NA,NA,NA,"0"
"12",8622.269,"0.121786197564276",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.006765899864682",NA,NA,NA,NA,NA,"0"
"12",8651.757,"0.00738552437223043",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00738552437223043",NA,NA,NA,NA,NA,"0.00147710487444609"
"12",8680.532,"0.139798488664987",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00251889168765743",NA,NA,NA,NA,NA,"0"
"12",8709.642,"0.1546875",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0.003125"
"12",8738.987,"0.240056818181818",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",8766.494,"0.19364161849711",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",8796.283,"0.20487106017192",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00286532951289398",NA,NA,NA,NA,NA,"0"
"12",8824.484,"0.197885196374622",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,"0"
"12",8853.283,"0.26747311827957",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00134408602150538",NA,NA,NA,NA,NA,"0"
"12",8881.53,"0.214864864864865",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00675675675675676",NA,NA,NA,NA,NA,"0"
"12",8909.463,"0.265988372093023",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00436046511627907",NA,NA,NA,NA,NA,"0"
"12",8938.078,"0.22809667673716",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00302114803625378",NA,NA,NA,NA,NA,"0"
"12",8967.124,"0.0568513119533528",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00145772594752187",NA,NA,NA,NA,NA,"0"
"12",8997.1,"0.0255591054313099",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0159744408945687",NA,NA,NA,NA,NA,"0"
"12",9025.563,"0.00557103064066852",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.011142061281337",NA,NA,NA,NA,NA,"0"
"12",9053.789,"0.00950871632329636",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00316957210776545",NA,NA,NA,NA,NA,"0"
