"dataset_ID","meantimes","Arctium","Artemisia","Artemisia.norvegica","Asteroideae","Avena.Triticum","Cannabaceae","Cannabis","Cannabis.sativa","Capsella","Caryophyllaceae","Centaurea.cyanus","Cerealia","Fagopyrum","Fagopyrum.esculentum","Galeopsis","Hordeum","Humulus","Humulus.Cannabis","Humulus.lupulus","Juglans","Juglans.regia","Linum.usitatissimum","Lycopsis.arvensis","Papaver.radicatum","Papaver.rhoeas","Persicaria.maculosa","Plantago.major","Plantago.major.P..media","Polygonum.aviculare","Rumex","Rumex.longifolius","Rumex.Oxyria","Rumex.Oxyria.digyna","Scleranthus.annuus","Secale","Secale.cereale","Sinapis","Spergula","Spergula.arvensis","Spergula.Spergularia","Triticum"
"4403",1971.309,NA,"0.0156335710367526",NA,"0.000274273176083379",NA,"0",NA,NA,NA,"0.000274273176083379","0","0.00301700493691717","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.00191991223258365",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2072.145,NA,"0.0142409569923099",NA,"0",NA,"0",NA,NA,NA,"0","0","0.00170891483907719","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0.000284819139846198",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2141.655,NA,"0.0124523506988564",NA,"0.000508259212198221",NA,"0",NA,NA,NA,"0","0","0.00914866581956798","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000762388818297332",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2200.378,NA,"0.0157736604907361",NA,"0.00175262894341512",NA,"0",NA,NA,NA,"0.000250375563345017","0","0.00951427140711067","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.00100150225338007",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2256.613,NA,"0.0131685030905671",NA,"0.00188121472722386",NA,"0",NA,NA,NA,"0.000268744961031981","0","0.00537489922063961","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2314.989,NA,"0.0116670987814363",NA,"0.00207415089447757",NA,"0",NA,NA,NA,"0.000518537723619393","0","0.00181488203266788","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2373.008,NA,"0.0155719139297848",NA,"0.00113250283125708",NA,"0",NA,NA,NA,"0","0","0.000849377123442809","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.00028312570781427",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2438.672,NA,"0.00916346438072716",NA,"0.00118238250073899",NA,"0",NA,NA,NA,"0.000295595625184747","0","0.000591191250369495","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000295595625184747",NA,"0.000295595625184747",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2543.355,NA,"0.0149213239283776",NA,"0.0010851871947911",NA,"0",NA,NA,NA,"0","0","0.0010851871947911","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000271296798697775",NA,"0.000542593597395551",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2674.278,NA,"0.00511770726714432",NA,"0.000511770726714432",NA,"0",NA,NA,NA,"0.000255885363357216","0","0.00255885363357216","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000255885363357216",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2771.362,NA,"0.011317907444668",NA,"0.000754527162977867",NA,"0",NA,NA,NA,"0","0","0.000503018108651912","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2857.732,NA,"0.0122046221760582",NA,"0.000519345624513113",NA,"0",NA,NA,NA,"0.000259672812256557","0","0.0018177096857959","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000259672812256557",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",2941.875,NA,"0.0145692037176589",NA,"0.000753579502637528",NA,"0",NA,NA,NA,"0","0","0.00100477267018337","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000251193167545843",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3025.956,NA,"0.00980392156862745",NA,"0.00132485426603074",NA,"0.000264970853206147",NA,NA,NA,"0.000264970853206147","0","0.00158982511923688","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.000264970853206147","0.000264970853206147",NA,"0.000264970853206147",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3112.839,NA,"0.01239328008813",NA,"0",NA,"0",NA,NA,NA,"0.000275406224180667","0","0.001652437345084","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3209.185,NA,"0.0165219826379166",NA,"0",NA,"0",NA,NA,NA,"0","0","0.00224026883225987","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3374.516,NA,"0.0147304988282558",NA,"0.00033478406427854",NA,"0",NA,NA,NA,"0.00033478406427854","0","0.0016739203213927","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.00033478406427854",NA,"0.00033478406427854",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3612.495,NA,"0.00785787495729416",NA,"0.000683293474547318",NA,"0",NA,NA,NA,"0","0","0.00204988042364195","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000341646737273659",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3788.857,NA,"0.0103842159916926",NA,"0.000346140533056421",NA,"0",NA,NA,NA,"0.000346140533056421","0","0.000346140533056421","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000692281066112842",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",3943.172,NA,"0.00620903759917213",NA,"0",NA,"0",NA,NA,NA,"0","0","0.000689893066574681","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.00034494653328734",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",4093.169,NA,"0.0101256983240223",NA,"0.000698324022346369",NA,"0",NA,NA,NA,"0","0","0.000698324022346369","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",4242.19,NA,"0.0122820919175911",NA,"0",NA,"0",NA,NA,NA,"0","0","0.00118858954041204","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000792393026941363",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",4399.581,NA,"0.00598086124401914",NA,"0",NA,"0",NA,NA,NA,"0.000398724082934609","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.00119617224880383",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",4570.224,NA,"0.00319375443577005",NA,"0",NA,"0",NA,NA,NA,"0.00035486160397445","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",4797.403,NA,"0.00190766882869134",NA,"0.000381533765738268",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5000.293,NA,"0.00364520048602673",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5140.147,NA,"0.00380372765310004",NA,"0.000380372765310004",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5264.288,NA,"0.00322971336293904",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5386.643,NA,"0.00163198694410445",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5507.325,NA,"0.00192233756247597",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5631.734,NA,"0.00402414486921529",NA,"0.000402414486921529",NA,"0",NA,NA,NA,"0","0","0.000402414486921529","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5772.674,NA,"0.00109011627906977",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0.000726744186046512",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",5975.491,NA,"0.00181488203266788",NA,"0.000362976406533575",NA,"0",NA,NA,NA,"0","0","0.000725952813067151","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6175.442,NA,"0.00074878322725571",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6309.82,NA,"0.00150489089541008",NA,"0.000376222723852521",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6425.296,NA,"0.0007097232079489",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6536.297,NA,"0.00218181818181818",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6651.187,NA,"0.00183284457478006",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6769.283,NA,"0",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",6899.198,NA,"0.000714540907466952",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7074.981,NA,"0.00216138328530259",NA,"0.000360230547550432",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7181.761,NA,"0.00037147102526003",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7241.622,NA,"0.0013986013986014",NA,"0.000699300699300699",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7295.568,NA,"0.000393855848759354",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7346.976,NA,"0.00234466588511137",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7398.201,NA,"0.00176740897843761",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7452.941,NA,"0.00364431486880466",NA,"0.000364431486880466",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7515.05,NA,"0.00266362252663623",NA,"0.000380517503805175",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7622.602,NA,"0.00299737729486699",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7788.292,NA,"0.00260707635009311",NA,"0.00037243947858473",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",7912.307,NA,"0.000749906261717285",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8020.415,NA,"0.00246652572233968",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8124.152,NA,"0.00178380306814128",NA,"0",NA,"0",NA,NA,NA,"0","0","0.000356760613628255","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8224.81,NA,"0.00102249488752556",NA,"0.000340831629175187",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8331.011,NA,"0.000984574991795208",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8451.496,NA,"0.00196914998359042",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8609.342,NA,"0.00213523131672598",NA,"0.000355871886120996",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8733.756,NA,"0.001822821728035",NA,"0.000364564345607",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8812.753,NA,"0.00181818181818182",NA,"0.000363636363636364",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8882.969,NA,"0.000773096250483185",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",8947.25,NA,"0",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9011.216,NA,"0.0015319800842589",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9078.048,NA,"0.00151228733459357",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9153.864,NA,"0.00224047796863331",NA,"0",NA,"0",NA,NA,NA,"0.000373412994772218","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9282.287,NA,"0.0018201674554059",NA,"0.000364033491081179",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9436.498,NA,"0.00220264317180617",NA,"0.000367107195301028",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9544.428,NA,"0.00341685649202733",NA,"0.000759301442672741",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9636.724,NA,"0.0032258064516129",NA,"0.00032258064516129",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9726.668,NA,"0.00309172105805565",NA,"0.000343524562006183",NA,"0",NA,NA,NA,"0.000343524562006183","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9813.954,NA,"0.00741289844329133",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9899.469,NA,"0.00480413895048041",NA,"0.00073909830007391",NA,"0",NA,NA,NA,"0.000369549150036955","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",9985.933,NA,"0.00436840189297415",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10077.037,NA,"0.00620347394540943",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10182.811,NA,"0.00745156482861401",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10341.975,NA,"0.00317586343787217",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0.000396982929734021",NA,NA,NA
"4403",10466.234,NA,"0.00556999628666914",NA,"0.000371333085777943",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10561.894,NA,"0.00359066427289048",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10679.835,NA,"0.00199760287654814",NA,"0.000799041150619257",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10825.206,NA,"0.00459039548022599",NA,"0",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",10936.145,NA,"0.0108282118817676",NA,"0.000292654375182909",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",11042.194,NA,"0.0152511175387852",NA,"0.000525900604785696",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",11155.082,NA,"0.0227913533834586",NA,"0.000469924812030075",NA,"0",NA,NA,NA,"0","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4403",11308.668,NA,"0.0219604711519265",NA,"0.000798562587342783",NA,"0",NA,NA,NA,"0.000199640646835696","0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA
"4420",-0.186,NA,"0.00226928895612708",NA,NA,NA,"0",NA,"0",NA,"0","0.00075642965204236","0.00680786686838124",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00832072617246596",NA,NA,NA,NA,"0.0121028744326778",NA,NA,"0",NA,NA,NA
"4420",85.376,NA,"0.00170648464163823",NA,NA,NA,"0",NA,"0",NA,"0","0","0.00170648464163823",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00255972696245734",NA,NA,NA,NA,"0.0221843003412969",NA,NA,"0",NA,NA,NA
"4420",161.41,NA,"0.00150451354062187",NA,NA,NA,"0",NA,"0",NA,"0","0","0.00351053159478435",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00150451354062187",NA,NA,NA,NA,"0.00702106318956871",NA,NA,"0",NA,NA,NA
"4420",234.461,NA,"0.00193050193050193",NA,NA,NA,"0",NA,"0",NA,"0.000482625482625483","0","0.00241312741312741",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.00193050193050193",NA,NA,"0",NA,NA,NA
"4420",305.981,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0.000884173297966401","0","0.000884173297966401",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0026525198938992",NA,NA,NA,NA,"0.00795755968169761",NA,NA,"0",NA,NA,NA
"4420",378.122,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0","0","0.00141176470588235",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000941176470588235",NA,NA,NA,NA,"0.00188235294117647",NA,NA,"0",NA,NA,NA
"4420",451.236,NA,"0",NA,NA,NA,"0.00065402223675605",NA,"0",NA,"0","0","0.00065402223675605",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.0026160889470242",NA,NA,"0",NA,NA,NA
"4420",529.291,NA,"0.000935453695042095",NA,NA,NA,"0",NA,"0",NA,"0","0.000467726847521048","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000467726847521048",NA,NA,NA,NA,"0.000467726847521048",NA,NA,"0",NA,NA,NA
"4420",685.194,NA,"0.000984251968503937",NA,NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA
"4420",951.397,NA,"0.000673854447439353",NA,NA,NA,"0",NA,"0",NA,"0","0","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.000673854447439353",NA,NA,"0",NA,NA,NA
"4420",1208.579,NA,"0",NA,NA,NA,"0",NA,"0",NA,"0","0","0.000916590284142988",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000916590284142988",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA
