"dataset_ID","meantimes","Acer","Adoxa.moschatellina","Anemone","Anemone.nemorosa","Betula","Betula.Corylus.Myrica","Betula.fruticosa","Betula.humilis","Betula.nana","Betula.pendula","Betula.pubescens","Carpinus","Carpinus.betulus","Convallaria","Convallaria.majalis","Cornus","Cornus.mas.C..suecica","Cornus.sanguinea","Cornus.suecica","Corylus","Corylus.avellana","Corylus.Myrica","Fagus","Fagus.sylvatica","Fraxinus","Fraxinus.excelsior","Hedera","Hedera.helix","Ilex","Larix","Lonicera.periclymenum","Mercurialis","Mercurialis.perennis","Micranthes.nivalis","Micranthes.nivalis.M..tenuis","Polygonatum","Polygonatum.verticillatum","Populus","Populus.tremula","Prunus","Prunus.padus","Quercus","Rhamnus","Rhamnus.cathartica","Sanicula","Sorbus","Sorbus.aria","Sorbus.aucuparia","Stachys.sylvatica","Tilia","Tilia.cordata","Ulmus","Ulmus.glabra","Viburnum","Viburnum.opulus","Viscum","Viscum.album"
"12",677.413,"0",NA,NA,NA,"0.0774907749077491",NA,NA,NA,NA,NA,NA,"0.001230012300123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.103321033210332",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.018450184501845",NA,NA,NA,NA,NA,NA,NA,"0.001230012300123",NA,"0",NA,NA,NA,"0",NA
"12",721.046,"0",NA,NA,NA,"0.0427066001109262",NA,NA,NA,NA,NA,NA,"0.00610094287298946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.123682750970605",NA,"0.00110926234054354",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0232945091514143",NA,NA,NA,NA,NA,NA,NA,"0.00110926234054354",NA,"0.00332778702163062",NA,NA,NA,"0",NA
"12",764.055,"0",NA,NA,NA,"0.19828641370869",NA,NA,NA,NA,NA,NA,"0.0195838433292534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.193390452876377",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,"0.0159118727050184",NA,"0.00122399020807834",NA,NA,NA,"0",NA
"12",808.538,"0",NA,NA,NA,"0.0927835051546392",NA,NA,NA,NA,NA,NA,"0.00922409115572436",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0792186652197504",NA,"0.0010851871947911",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0130222463374932",NA,NA,NA,NA,NA,NA,NA,"0.00162778079218665",NA,"0.00542593597395551",NA,NA,NA,"0",NA
"12",854.298,"0",NA,NA,NA,"0.332969432314411",NA,NA,NA,NA,NA,NA,"0.00655021834061135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.074235807860262",NA,"0.00655021834061135",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0458515283842795",NA,NA,NA,NA,NA,NA,NA,"0.0294759825327511",NA,"0.0131004366812227",NA,NA,NA,"0",NA
"12",911.985,"0",NA,NA,NA,"0.0966592427616926",NA,NA,NA,NA,NA,NA,"0.0044543429844098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0815144766146993",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0280623608017817",NA,NA,NA,NA,NA,NA,NA,"0.00757238307349666",NA,"0.00623608017817372",NA,NA,NA,"0",NA
"12",1006.149,"0",NA,NA,NA,"0.284263959390863",NA,NA,NA,NA,NA,NA,"0.00812182741116751",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.122842639593909",NA,"0.00203045685279188",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0690355329949239",NA,NA,NA,NA,NA,NA,NA,"0.0263959390862944",NA,"0.0142131979695431",NA,NA,NA,"0",NA
"12",1099.197,"0",NA,NA,NA,"0.0930232558139535",NA,NA,NA,NA,NA,NA,"0.00917992656058752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.072827417380661",NA,"0.00244798041615667",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0514075887392901",NA,NA,NA,NA,NA,NA,NA,"0.00979192166462668",NA,"0.0159118727050184",NA,NA,NA,"0",NA
"12",1179.283,"0",NA,NA,NA,"0.194764397905759",NA,NA,NA,NA,NA,NA,"0.0230366492146597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.109947643979058",NA,"0.00837696335078534",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.103664921465969",NA,NA,NA,NA,NA,NA,NA,"0.0178010471204188",NA,"0.00837696335078534",NA,NA,NA,"0",NA
"12",1231.444,"0",NA,NA,NA,"0.107498341074983",NA,NA,NA,NA,NA,NA,"0.0059721300597213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0504313205043132",NA,"0.0033178500331785",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0517584605175846",NA,NA,NA,NA,NA,NA,NA,"0.0059721300597213",NA,"0.0152621101526211",NA,NA,NA,"0",NA
"12",1277.602,"0",NA,NA,NA,"0.148148148148148",NA,NA,NA,NA,NA,NA,"0.0204678362573099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.057504873294347",NA,"0.00682261208576998",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0916179337231969",NA,NA,NA,NA,NA,NA,NA,"0.00779727095516569",NA,"0.0126705653021442",NA,NA,NA,"0",NA
"12",1326.128,"0",NA,NA,NA,"0.191431175934366",NA,NA,NA,NA,NA,NA,"0.0364630811303555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0528714676390155",NA,"0.0100273473108478",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.11485870556062",NA,NA,NA,NA,NA,NA,NA,"0.0191431175934366",NA,"0.0100273473108478",NA,NA,NA,"0",NA
"12",1407.271,"0",NA,NA,NA,"0.190074906367041",NA,NA,NA,NA,NA,NA,"0.0159176029962547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0290262172284644",NA,"0.00187265917602996",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0337078651685393",NA,NA,NA,NA,NA,NA,NA,"0.0112359550561798",NA,"0.00936329588014981",NA,NA,NA,"0",NA
"12",1549.599,"0",NA,NA,NA,"0.114691943127962",NA,NA,NA,NA,NA,NA,"0.0028436018957346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0369668246445498",NA,"0.0018957345971564",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0454976303317536",NA,NA,NA,NA,NA,NA,NA,"0.0037914691943128",NA,"0.0028436018957346",NA,NA,NA,"0",NA
"12",1616.689,"0",NA,NA,NA,"0.146271510516252",NA,NA,NA,NA,NA,NA,"0.00286806883365201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0258126195028681",NA,"0.00764818355640535",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0573613766730402",NA,NA,NA,NA,NA,NA,NA,"0.0191204588910134",NA,"0.00478011472275335",NA,NA,NA,"0",NA
"12",1659.009,"0",NA,NA,NA,"0.137486573576799",NA,NA,NA,NA,NA,NA,"0.00859291084854995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.046186895810956",NA,"0.0139634801288937",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.103114930182599",NA,NA,NA,NA,NA,NA,NA,"0.0268528464017186",NA,"0.0214822771213749",NA,NA,NA,"0",NA
"12",1697.687,"0",NA,NA,NA,"0.108218063466233",NA,NA,NA,NA,NA,NA,"0.0081366965012205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0146460537021969",NA,"0.00244100895036615",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0764849471114727",NA,NA,NA,NA,NA,NA,NA,"0.0146460537021969",NA,"0.0179007323026851",NA,NA,NA,"0",NA
"12",1736.082,"0.000512557662737058",NA,NA,NA,"0.0789338800615069",NA,NA,NA,NA,NA,NA,"0.00666324961558175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0169144028703229",NA,"0.00358790363915941",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0466427473090723",NA,NA,NA,NA,NA,NA,NA,"0.0112762685802153",NA,"0.01742696053306",NA,NA,NA,"0",NA
"12",1774.342,"0",NA,NA,NA,"0.181965881397238",NA,NA,NA,NA,NA,NA,"0.0186839967506093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0186839967506093",NA,"0.0186839967506093",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0706742485783916",NA,NA,NA,NA,NA,NA,NA,"0.00974817221770918",NA,"0.016246953696182",NA,NA,NA,"0",NA
"12",1814,"0",NA,NA,NA,"0.140089418777943",NA,NA,NA,NA,NA,NA,"0.00670640834575261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00968703427719821",NA,"0.00745156482861401",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0551415797317437",NA,NA,NA,NA,NA,NA,NA,"0.00968703427719821",NA,"0.00894187779433681",NA,NA,NA,"0",NA
"12",1855.168,"0",NA,NA,NA,"0.123417721518987",NA,NA,NA,NA,NA,NA,"0.00316455696202532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0516877637130802",NA,"0.00527426160337553",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0981012658227848",NA,NA,NA,NA,NA,NA,NA,"0.0168776371308017",NA,"0.00105485232067511",NA,NA,NA,"0",NA
"12",1897.609,"0.000911577028258888",NA,NA,NA,"0.120328167730173",NA,NA,NA,NA,NA,NA,"0.00546946216955333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0337283500455789",NA,"0.00820419325432999",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.105742935278031",NA,NA,NA,NA,NA,NA,NA,"0.0291704649042844",NA,"0.0200546946216955",NA,NA,NA,"0",NA
"12",1955.043,"0",NA,NA,NA,"0.148",NA,NA,NA,NA,NA,NA,"0.008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.023",NA,"0.011",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.091",NA,NA,NA,NA,NA,NA,NA,"0.021",NA,"0.031",NA,NA,NA,"0",NA
"12",2079.434,"0",NA,NA,NA,"0.154296875",NA,NA,NA,NA,NA,NA,"0.0087890625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.015625",NA,"0.005859375",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.08984375",NA,NA,NA,NA,NA,NA,NA,"0.03125",NA,"0.0185546875",NA,NA,NA,"0",NA
"12",2256.752,"0",NA,NA,NA,"0.194250871080139",NA,NA,NA,NA,NA,NA,"0.0104529616724739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0104529616724739",NA,"0.00435540069686411",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0601045296167247",NA,NA,NA,NA,NA,NA,NA,"0.0217770034843206",NA,"0.0130662020905923",NA,NA,NA,"0",NA
"12",2495.8,"0.000894454382826476",NA,NA,NA,"0.175313059033989",NA,NA,NA,NA,NA,NA,"0.0035778175313059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0134168157423971",NA,"0.00447227191413238",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0796064400715563",NA,NA,NA,NA,NA,NA,NA,"0.0205724508050089",NA,"0.016994633273703",NA,NA,NA,"0",NA
"12",2741.197,"0",NA,NA,NA,"0.118343195266272",NA,NA,NA,NA,NA,NA,"0.00236686390532544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0142011834319527",NA,"0.0224852071005917",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.153846153846154",NA,NA,NA,NA,NA,NA,NA,"0.0355029585798817",NA,"0.0284023668639053",NA,NA,NA,"0",NA
"12",2937.323,"0",NA,NA,NA,"0.148188803512623",NA,NA,NA,NA,NA,NA,"0.00329308452250274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00658616904500549",NA,"0.0021953896816685",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0911086717892426",NA,NA,NA,NA,NA,NA,NA,"0.0395170142700329",NA,"0.026344676180022",NA,NA,NA,"0",NA
"12",3039.663,"0",NA,NA,NA,"0.130712008501594",NA,NA,NA,NA,NA,NA,"0.00637619553666312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0127523910733262",NA,"0.00743889479277365",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0903294367693943",NA,NA,NA,NA,NA,NA,NA,"0.0318809776833156",NA,"0.0308182784272051",NA,NA,NA,"0",NA
"12",3133.014,"0",NA,NA,NA,"0.0882978723404255",NA,NA,NA,NA,NA,NA,"0.00638297872340425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00851063829787234",NA,"0.0117021276595745",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.108510638297872",NA,NA,NA,NA,NA,NA,NA,"0.0329787234042553",NA,"0.024468085106383",NA,NA,NA,"0",NA
"12",3230.126,"0",NA,NA,NA,"0.140374331550802",NA,NA,NA,NA,NA,NA,"0.00267379679144385",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0053475935828877",NA,"0.018716577540107",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.121657754010695",NA,NA,NA,NA,NA,NA,NA,"0.0454545454545455",NA,"0.0494652406417112",NA,NA,NA,"0",NA
"12",3382.778,"0",NA,NA,NA,"0.114778694673668",NA,NA,NA,NA,NA,NA,"0.00225056264066016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00150037509377344",NA,"0.00600150037509377",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.054013503375844",NA,NA,NA,NA,NA,NA,NA,"0.0247561890472618",NA,"0.0240060015003751",NA,NA,NA,"0",NA
"12",3542.28,"0",NA,NA,NA,"0.0662931839402428",NA,NA,NA,NA,NA,NA,"0.00280112044817927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00466853408029879",NA,"0.0065359477124183",NA,"0.000933706816059757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0821661998132586",NA,NA,NA,NA,NA,NA,NA,"0.0401493930905696",NA,"0.0280112044817927",NA,NA,NA,"0",NA
"12",3675.086,"0",NA,NA,NA,"0.121328224776501",NA,NA,NA,NA,NA,NA,"0.00510855683269476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00255427841634738",NA,"0.0434227330779055",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.139208173690932",NA,NA,NA,NA,NA,NA,NA,"0.0255427841634738",NA,"0.0229885057471264",NA,NA,NA,"0",NA
"12",3782.671,"0.0013531799729364",NA,NA,NA,"0.110960757780785",NA,NA,NA,NA,NA,NA,"0.0081190798376184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0040595399188092",NA,"0.020297699594046",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.144790257104195",NA,NA,NA,NA,NA,NA,NA,"0.0284167794316644",NA,"0.0094722598105548",NA,NA,NA,"0",NA
"12",3933.81,"0",NA,NA,NA,"0.113886113886114",NA,NA,NA,NA,NA,NA,"0.003996003996004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.003996003996004",NA,"0.011988011988012",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0919080919080919",NA,NA,NA,NA,NA,NA,NA,"0.0569430569430569",NA,"0.016983016983017",NA,NA,NA,"0",NA
"12",4049.243,"0",NA,NA,NA,"0.13268156424581",NA,NA,NA,NA,NA,NA,"0.00558659217877095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.0153631284916201",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.100558659217877",NA,NA,NA,NA,NA,NA,NA,"0.053072625698324",NA,"0.0544692737430168",NA,NA,NA,"0",NA
"12",4143.8,"0",NA,NA,NA,"0.0472312703583062",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00244299674267101",NA,"0.0195439739413681",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0513029315960912",NA,NA,NA,NA,NA,NA,NA,"0.0480456026058632",NA,"0.0219869706840391",NA,NA,NA,"0.00162866449511401",NA
"12",4232.438,"0",NA,NA,NA,"0.100111234705228",NA,NA,NA,NA,NA,NA,"0.00222469410456062",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.014460511679644",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.111234705228031",NA,NA,NA,NA,NA,NA,NA,"0.032258064516129",NA,"0.0611790878754171",NA,NA,NA,"0",NA
"12",4331.842,"0",NA,NA,NA,"0.107042253521127",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00187793427230047",NA,"0.00657276995305164",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0826291079812207",NA,NA,NA,NA,NA,NA,NA,"0.0544600938967136",NA,"0.015962441314554",NA,NA,NA,"0",NA
"12",4490.224,"0",NA,NA,NA,"0.0378979282465892",NA,NA,NA,NA,NA,NA,"0.00101061141990905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00151591712986357",NA,"0.00252652854977261",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0535624052551794",NA,NA,NA,NA,NA,NA,NA,"0.0217281455280445",NA,"0.0277918140474987",NA,NA,NA,"0.00101061141990905",NA
"12",4593.856,"0",NA,NA,NA,"0.0242395437262357",NA,NA,NA,NA,NA,NA,"0.00142585551330798",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000475285171102662",NA,"0.0118821292775665",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0375475285171103",NA,NA,NA,NA,NA,NA,NA,"0.0251901140684411",NA,"0.029467680608365",NA,NA,NA,"0.000475285171102662",NA
"12",4675.792,"0",NA,NA,NA,"0.0386444708680143",NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.00594530321046373",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0576694411414982",NA,NA,NA,NA,NA,NA,NA,"0.0225921521997622",NA,"0.0231866825208086",NA,NA,NA,"0.00118906064209275",NA
