"dataset_ID","meantimes","Diphasiastrum","Diphasiastrum.alpinum","Diphasiastrum.alpinum.D..complanatum","Diphasiastrum.complanatum","Diphasiastrum.tristachyum","Oxytropis","Ranunculus.glacialis","Saxifraga","Saxifraga.cernua","Saxifraga.cernua.S..rivularis","Saxifraga.cespitosa","Saxifraga.granulata","Saxifraga.hirculus","Saxifraga.oppositifolia","Saxifraga.stellaris","Saxifragaceae","Sedum","Sedum.acre","Sibbaldia","Silene.acaulis","Woodsia"
"20042",541.979,"0.000379794910748196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.000759589821496392",NA,NA,NA,NA
"20042",670.923,"0.000370782350760104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.000370782350760104",NA,NA,NA,NA
"20042",809.532,"0.0021043771043771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0021043771043771",NA,NA,NA,NA
"20042",978.907,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",1101.187,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00185643564356436",NA,NA,NA,NA
"20042",1165.575,"0.00235017626321974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.000391696043869957",NA,NA,NA,NA
"20042",1190.984,"0.00100857286938981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00100857286938981",NA,NA,NA,NA
"20042",1240.285,"0.00175284837861525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00175284837861525",NA,NA,NA,NA
"20042",1345.016,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000619962802231866",NA,NA,"0.0018598884066956",NA,NA,NA,NA
"20042",1589.519,"0.001085776330076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00325732899022801",NA,NA,NA,NA
"20042",1862.152,"0.000550357732526142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.000550357732526142",NA,NA,NA,NA
"20042",2094.191,"0.000980872976949485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00147130946542423",NA,NA,NA,NA
"20042",2323.242,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00074019245003701",NA,NA,NA,NA
"20042",2583.148,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0017286084701815",NA,NA,NA,NA
"20042",2941.188,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000661813368630046",NA,NA,"0.00198544010589014",NA,NA,NA,NA
"20042",3211.599,"0.00171086398631309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",3408.543,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00153846153846154",NA,NA,NA,NA
"20042",3614.499,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",3872.53,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0022002200220022",NA,NA,NA,NA
"20042",4237.347,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",4482.056,"0.00122249388753056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",4709.786,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00106157112526539",NA,NA,NA,NA
"20042",4962.852,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",5291.819,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00116414435389988",NA,NA,"0.00116414435389988",NA,NA,NA,NA
"20042",5478.38,"0.00114155251141553",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00114155251141553",NA,NA,NA,NA
"20042",5643.141,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",5725.441,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",5812.234,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00101522842639594",NA,NA,"0",NA,NA,NA,NA
"20042",5914.852,"0.00113636363636364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",6078.233,"0.00207900207900208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",6203.661,"0.00185873605947955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",6310.119,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00363636363636364",NA,NA,NA,NA
"20042",6414.006,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00267379679144385",NA,NA,NA,NA
"20042",6520.714,"0.00112612612612613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00112612612612613",NA,NA,NA,NA
"20042",6645.145,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",6965.892,"0.00122399020807834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",7230.937,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00254777070063694",NA,NA,NA,NA
"20042",7463.987,"0.00334448160535117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.000836120401337793",NA,NA,"0",NA,NA,NA,NA
"20042",7687.141,"0.001001001001001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",7912.593,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0009765625",NA,NA,"0",NA,NA,NA,NA
"20042",8161.915,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",8759.25,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00122549019607843",NA,NA,NA,NA
"20042",9917.897,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00260756192959583",NA,NA,NA,NA
"20042",10420.165,"0.00259403372243839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",10908.565,"0.00277008310249307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00277008310249307",NA,NA,NA,NA
"20042",11403.415,"0.00132978723404255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",11905.59,"0.00245098039215686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",12429.353,"0.00560224089635854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20042",13016.773,"0.00126103404791929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20046",13.208,"0.00601503759398496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00150375939849624",NA,NA,"0",NA
"20046",281.999,"0.00347624565469293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0162224797219003",NA,NA,"0",NA
"20046",529.527,"0.00420168067226891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00840336134453781",NA,NA,"0",NA
"20046",731.919,"0.00961538461538462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00841346153846154",NA,NA,"0",NA
"20046",922.802,"0.0058055152394775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00435413642960813",NA,NA,"0",NA
"20046",1099.595,"0.00352526439482961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00352526439482961",NA,NA,"0",NA
"20046",1275.474,"0.0064",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0096",NA,NA,"0.0016",NA
"20046",1446.011,"0.00601684717208183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00842358604091456",NA,NA,"0",NA
"20046",1623.113,"0.0016750418760469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0050251256281407",NA,NA,"0",NA
"20046",1796.246,"0.00244498777506112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0134474327628362",NA,NA,"0",NA
"20046",1963.644,"0.0062402496099844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0046801872074883",NA,NA,"0",NA
"20046",2133.781,"0.00661375661375661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0132275132275132",NA,NA,"0",NA
"20046",2304.202,"0.00332225913621262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00332225913621262",NA,NA,"0",NA
"20046",2481.993,"0.00491400491400491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00122850122850123",NA,NA,"0.00737100737100737",NA,NA,"0",NA
"20046",2676.62,"0.00443786982248521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00591715976331361",NA,NA,"0",NA
"20046",2894.922,"0.00378310214375788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00882723833543506",NA,NA,"0",NA
"20046",3187.778,"0.00303030303030303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0106060606060606",NA,NA,"0",NA
"20046",3383.609,"0.00117096018735363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00702576112412178",NA,NA,"0",NA
"20046",3481.222,"0.00286532951289398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00143266475644699",NA,NA,"0",NA
"20046",3562.857,"0.00382165605095541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0089171974522293",NA,NA,"0",NA
"20046",3643.062,"0.00136239782016349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00817438692098093",NA,NA,"0",NA
"20046",3720.884,"0.00354191263282172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00590318772136954",NA,NA,"0",NA
"20046",3795.167,"0.0033003300330033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00165016501650165",NA,NA,"0",NA
"20046",3867.424,"0.00383631713554987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0051150895140665",NA,NA,"0",NA
"20046",3939.365,"0.00154798761609907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",4013.195,"0.00601684717208183",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0036101083032491",NA,NA,"0",NA
"20046",4091.365,"0.00287769784172662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00575539568345324",NA,NA,"0",NA
"20046",4171.025,"0.00637755102040816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00127551020408163",NA,NA,"0",NA
"20046",4258.886,"0.00524246395806029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00131061598951507",NA,NA,"0",NA
"20046",4391.512,"0.00254452926208651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",4686.169,"0.00294550810014728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00441826215022091",NA,NA,"0",NA
"20046",4877.248,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00137551581843191",NA,NA,"0.00137551581843191",NA,NA,"0",NA
"20046",5042.994,"0.00263157894736842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00263157894736842",NA,NA,"0",NA
"20046",5199.321,"0.00133333333333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00133333333333333",NA,NA,"0",NA
"20046",5350.342,"0.00283687943262411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00283687943262411",NA,NA,"0",NA
"20046",5504.512,"0.00119189511323004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00119189511323004",NA,NA,"0",NA
"20046",5661.662,"0.00491803278688525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00163934426229508",NA,NA,"0",NA
"20046",5815.746,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",5981.49,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",6172.505,"0.00131578947368421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",6439.827,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",6768.115,"0.00251572327044025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00125786163522013",NA,NA,"0",NA
"20046",6988.985,"0.00143061516452074",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",7180.155,"0.00280898876404494",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00140449438202247",NA,NA,"0",NA
"20046",7355.873,"0.00139082058414465",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",7529.786,"0.0011441647597254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.0011441647597254",NA,NA,"0",NA
"20046",7706.591,"0.00508474576271186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00169491525423729",NA,NA,"0",NA
"20046",7884.867,"0.00263157894736842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",8081.075,"0.00410396716826265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00136798905608755",NA,NA,"0.00136798905608755",NA,NA,"0",NA
"20046",8368.518,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00137741046831956",NA,NA,"0",NA
"20046",8662.503,"0.00266666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",8845.713,"0.00395778364116095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00131926121372032",NA,NA,"0",NA
"20046",9007.432,"0.00476190476190476",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",9160.144,"0.00131926121372032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.00131926121372032",NA,NA,"0.00131926121372032",NA,NA,"0",NA
"20046",9318.008,"0.00432276657060519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",9488.947,"0.00243013365735115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",9724.38,"0.00244498777506112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",10392.604,"0.00114025085518814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",10921.641,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",11452.26,"0.00158982511923688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20046",12146.528,"0.00254452926208651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA
"20050",-0.245,"0.00306278713629403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",50.075,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",83.427,"0.00122549019607843",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",112.655,"0.00131752305665349",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",140.854,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",168.068,"0.00145772594752187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",182.308,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",211.643,"0.001230012300123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",244.381,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",287.95,"0.00113636363636364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",433.63,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",527.772,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",614.285,"0.00112485939257593",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",694.746,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",772.571,"0.00228571428571429",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",850.148,"0.00122850122850123",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",926.654,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.00127064803049555",NA,NA,NA,NA
"20050",1003.929,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1083.953,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1167.893,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1257.697,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1386.677,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1595.768,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1726.417,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1843.655,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",1948.573,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2054.933,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2160.552,"0.00116822429906542",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00116822429906542",NA,NA,"0",NA,NA,NA,NA
"20050",2269.249,"0.00110619469026549",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2378.385,"0.0026281208935611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2484.671,"0.00128205128205128",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2598.82,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2723.451,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",2903.579,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00243013365735115",NA,NA,"0",NA,NA,NA,NA
"20050",3220.738,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",3422.692,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",3605.763,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",3775.309,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",3943.156,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",4105.087,"0.00120336943441637",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",4264.787,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",4423.547,"0.00258064516129032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",4584.955,"0.00129198966408269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",4762.601,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",4959.4,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.00148588410104012",NA,NA,NA,NA
"20050",5228.246,"0.00125628140703518",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",5600.198,"0.00134770889487871",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",5827.17,"0.00134770889487871",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00134770889487871",NA,NA,"0",NA,NA,NA,NA
"20050",6029.223,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0.00126582278481013",NA,NA,"0",NA,NA,NA,NA
"20050",6228.725,"0.00239808153477218",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",6449.102,"0.00134952766531714",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",6811.48,"0.00124223602484472",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",7064.869,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",7263.292,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",7469.221,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",7771.933,"0.00112107623318386",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",8043.919,"0.00198216055500496",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",8289.372,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",8522.468,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",8629.254,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",8735.538,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0",NA,NA,NA,NA
"20050",8925.721,"0.00105263157894737",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.00105263157894737",NA,NA,NA,NA
