"dataset_ID","meantimes","Echium","Echium.vulgare","Gnaphalium","Portulaca","Potentilla","Potentilla.recta","Sagina","Spergularia","Verbascum","Xanthium"
"4403",6651.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",6769.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",6899.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7074.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7181.761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7241.622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7295.568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7346.976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7398.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7452.941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7515.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7622.602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7788.292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",7912.307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8020.415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8124.152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8224.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8331.011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8451.496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8609.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8733.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8812.753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8882.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",8947.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9011.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9078.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9153.864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9282.287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9436.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9544.428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9636.724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9726.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9813.954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9899.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",9985.933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10077.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10182.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10341.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10466.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10561.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10679.835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10825.206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",10936.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",11042.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",11155.082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4403",11308.668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",-0.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",85.376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",161.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",234.461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",305.981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",378.122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",451.236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",529.291,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",685.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",951.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",1208.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",1456.209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",1701.088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",1949.886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2207.525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2261.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2344.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2425.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2473.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2570.175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2635.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2718.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2799.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2879.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",2959.519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3040.801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3127.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3173.547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3215.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3251.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3283.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3343.342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3400.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3457.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3512.227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3566.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3620.999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3676.093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3732.714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3792.738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3824.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3857.735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3901.397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",3947.124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4035.935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4100.112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4152.089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4200.073,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4243.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4284.245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4325.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4365.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4403.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4421.722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4441.147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4460.083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4480.032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4516.647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4420",4553.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",1849.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",2011.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",2170.663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",2333.186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",2500.932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",2671.929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",2856.382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",3065.399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",3312.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",3557.118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",3765.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",3951.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",4142.897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",4344.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",4614.485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",4938.918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",5240.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",5525.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",5811.126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",6113.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",6471.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",6823.234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",7122.725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",7415.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",7711.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",8051.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",8415.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",8710.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",8988.433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",9263.047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",9571.889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",9985.616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",10310.829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4468",10564.551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4472",0.25,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",127.823,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",224.183,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",310.619,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",392.939,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",472.987,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",550.4,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",625.995,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",700.943,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",775.464,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",851.655,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",929.571,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",1008.516,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",1088.001,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",1171.663,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",1260.426,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",1361.918,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",1535.833,NA,NA,NA,NA,"0",NA,"0.00093984962406015",NA,NA,NA
"4472",1777.547,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",2036.744,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",2285.51,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",2527.605,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",2773.668,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",3039.719,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",3333.173,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",3631.314,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",3898.888,NA,NA,NA,NA,"0.000921658986175115",NA,"0",NA,NA,NA
"4472",4141.28,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",4375.837,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",4606.389,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",4839.775,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",5079.097,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",5340.392,NA,NA,NA,NA,"0.000904977375565611",NA,"0",NA,NA,NA
"4472",5627.117,NA,NA,NA,NA,"0.00190839694656489",NA,"0",NA,NA,NA
"4472",5852.641,NA,NA,NA,NA,"0.00285986653956149",NA,"0",NA,NA,NA
"4472",6025.11,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",6185.027,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",6339.495,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",6490.88,NA,NA,NA,NA,"0.00092678405931418",NA,"0",NA,NA,NA
"4472",6640.75,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",6793.973,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",6955.545,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7134.974,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7310.35,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7424.579,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7498.754,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7568.359,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7636.653,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7705.277,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7775.555,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7853.315,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",7947.612,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8051.814,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8141.19,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8218.304,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8289.569,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8356.552,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8421.18,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8484.326,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8546.331,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8606.069,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8667.611,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8727.845,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8850.067,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",8976.361,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9104.946,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9241.365,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9407.111,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9592.437,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9697.403,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9823.849,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",9901.406,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10008.237,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10141.335,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10274.641,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10406.876,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10539.74,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10681.897,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",10842.616,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",11189.141,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4472",11405.373,NA,NA,NA,NA,"0",NA,"0",NA,NA,NA
"4539",7.58,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",53.446,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",94.147,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",131.055,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",167.195,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",202.139,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",236.838,NA,NA,NA,NA,"0.00133511348464619",NA,NA,NA,NA,NA
"4539",273.552,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",312.797,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",412.69,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",718.277,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",983.98,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",1217.781,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",1438.052,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",1639.423,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",1838.201,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",2038.947,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",2242.662,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",2448.265,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",2654.258,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",2867.916,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",3095.797,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",3375.418,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",3760.062,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",4052.16,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",4292.74,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",4517.736,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",4740.742,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",4966.903,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",5204.667,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",5462.072,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",5784.797,NA,NA,NA,NA,"0.0022002200220022",NA,NA,NA,NA,NA
"4539",6093.925,NA,NA,NA,NA,"0.00400534045393859",NA,NA,NA,NA,NA
"4539",6321.174,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",6515.202,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",6694.493,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",6866.744,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",7035.381,NA,NA,NA,NA,"0.0016750418760469",NA,NA,NA,NA,NA
"4539",7193.418,NA,NA,NA,NA,"0.00165016501650165",NA,NA,NA,NA,NA
"4539",7355.5,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",7515.147,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",7674.541,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",7836.728,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",8001.264,NA,NA,NA,NA,"0.0197368421052632",NA,NA,NA,NA,NA
"4539",8172.013,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",8356.478,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA
"4539",8562.751,NA,NA,NA,NA,"0.00590841949778434",NA,NA,NA,NA,NA
"4539",8813.168,NA,NA,NA,NA,"0.00348837209302326",NA,NA,NA,NA,NA
"4539",9179.531,NA,NA,NA,NA,"0.00271985494106981",NA,NA,NA,NA,NA
"4539",9416.136,NA,NA,NA,NA,"0.012987012987013",NA,NA,NA,NA,NA
"4539",9598.033,NA,NA,NA,NA,"0.0192170818505338",NA,NA,NA,NA,NA
"19906",-34.032,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",184.893,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.000834028356964137"
"19906",346.157,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",485.019,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",613.21,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",730.454,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",844.965,NA,NA,NA,NA,"0.000888888888888889",NA,NA,NA,NA,"0"
"19906",962.249,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1076.979,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1188.588,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1301.802,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1415.115,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1526.566,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1583.114,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1637.937,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1692.471,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1748.759,NA,NA,NA,NA,"0.000871080139372822",NA,NA,NA,NA,"0"
"19906",1803.235,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",1913.072,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2028.242,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2148.717,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2284.771,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2439.902,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2667.516,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2817.381,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2912.985,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",2999.618,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3078.309,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3153.79,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3228.431,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3303.669,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3382.592,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3466.081,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3561.178,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3683.913,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3711.265,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3722.985,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3733.72,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3744.038,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3754.163,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3763.801,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3773.605,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3783.191,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3792.995,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3803.561,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3814.803,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3827.816,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3889.91,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3941.088,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",3963.664,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4004.449,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4024.256,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4064.843,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4105.183,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4146.349,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4192.914,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4254.489,NA,NA,NA,NA,"0.00128040973111396",NA,NA,NA,NA,"0"
"19906",4481.367,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4644.893,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4790.425,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",4932.961,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",5071.541,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",5215.943,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",5372.39,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",5564.17,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",5981.815,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",6313.377,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",6582.935,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",6834.22,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",7086.604,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",7332.25,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",7578.663,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",7830.087,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",8078.59,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",8213.352,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",8759.799,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",9151.893,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19906",9434.842,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0"
"19909",-47.196,NA,NA,NA,NA,"0","0",NA,NA,NA,NA
"19909",45.605,NA,NA,NA,NA,"0.000714796283059328","0",NA,NA,NA,NA
"19909",83.449,NA,NA,NA,NA,"0.000725689404934688","0",NA,NA,NA,NA
