"Equation","Excluded","F","df1","df2","p.F","sig.F","Chisq","df","p.Chisq","sig.Chisq","Causality"
"heaMMs","SPD|clim",2.16078668557349,12,59,0.0258700320821959,"*  ",25.9294402268819,12,0.0109833234108535,"*  ","heaMMs <= SPD|clim"
"araMMs","SPD",4.3838006017692,4,67,0.00329651546900142,"** ",17.5352024070768,4,0.00152078246892398,"** ","araMMs <= SPD"
"araMMs","clim",0.898139500999007,4,67,0.470140306167761,"   ",3.59255800399603,4,0.463944940513892,"   ","araMMs <= clim"
"araMMs","SPD|clim",2.9265963036338,8,67,0.00729398403082545,"** ",23.4127704290704,8,0.00287281390818268,"** ","araMMs <= SPD|clim"
"pasMMs","SPD",7.56430774033778,3,71,0.000184435070537573,"***",22.6929232210133,3,0.0000467937679041701,"***","pasMMs <= SPD"
"pasMMs","clim",1.74353658234612,3,71,0.165887987576455,"   ",5.23060974703835,3,0.155668924037384,"   ","pasMMs <= clim"
"pasMMs","SPD|clim",4.84443561568972,6,71,0.000337900959203571,"***",29.0666136941383,6,0.0000590961371102843,"***","pasMMs <= SPD|clim"
"wetmMMs","SPD",3.49712374550051,1,79,0.0651798250139297,".  ",3.49712374550051,1,0.0614755107607475,".  ","wetmMMs <= SPD"
"wetmMMs","clim",0.164885024726355,1,79,0.68579604812676,"   ",0.164885024726355,1,0.684698242825986,"   ","wetmMMs <= clim"
"wetmMMs","SPD|clim",2.95846423808199,2,79,0.057676137251271,".  ",5.91692847616397,2,0.051898559832781,".  ","wetmMMs <= SPD|clim"
"wetwMMs","SPD",2.30159843785016,4,67,0.067582578259894,".  ",9.20639375140062,4,0.0561426463821296,".  ","wetwMMs <= SPD"
"wetwMMs","clim",1.65604864043876,4,67,0.170570995086974,"   ",6.62419456175504,4,0.157131399053274,"   ","wetwMMs <= clim"
"wetwMMs","SPD|clim",1.63449128516801,8,67,0.131612416664086,"   ",13.075930281344,8,0.109263657458999,"   ","wetwMMs <= SPD|clim"
"decMMs","SPD",3.86933071903594,4,67,0.00689945526230948,"** ",15.4773228761438,4,0.00380703573993902,"** ","decMMs <= SPD"
"decMMs","clim",1.36856816696791,4,67,0.254196173645557,"   ",5.47427266787166,4,0.242000205921594,"   ","decMMs <= clim"
"decMMs","SPD|clim",2.02349620298607,8,67,0.0566800030497515,".  ",16.1879696238886,8,0.0397673594991574,"*  ","decMMs <= SPD|clim"
"conMMs","SPD",0.772632570213298,4,67,0.546847783743923,"   ",3.09053028085319,4,0.542791334856125,"   ","conMMs <= SPD"
"conMMs","clim",0.871820711035106,4,67,0.485565943922525,"   ",3.48728284414042,4,0.479814648874043,"   ","conMMs <= clim"
"conMMs","SPD|clim",0.823805098357006,8,67,0.584536517565663,"   ",6.59044078685605,8,0.581394296954547,"   ","conMMs <= SPD|clim"
"heaMWs","SPD",1.98884852790846,2,75,0.144005775206278,"   ",3.97769705581692,2,0.136852917069169,"   ","heaMWs <= SPD"
"heaMWs","clim",1.44281717844392,2,75,0.242742780572816,"   ",2.88563435688783,2,0.236261230213239,"   ","heaMWs <= clim"
"heaMWs","SPD|clim",2.25014209779013,4,75,0.0715734333554346,".  ",9.00056839116052,4,0.0610852754556716,".  ","heaMWs <= SPD|clim"
"araMWs","SPD",0.999238072253826,1,79,0.320546988559198,"   ",0.999238072253826,1,0.31749494233456,"   ","araMWs <= SPD"
"araMWs","clim",2.53308801216772,1,79,0.115475699565858,"   ",2.53308801216772,1,0.111481853499571,"   ","araMWs <= clim"
"araMWs","SPD|clim",3.83393909729452,2,79,0.0257556560499955,"*  ",7.66787819458903,2,0.0216242675492113,"*  ","araMWs <= SPD|clim"
"pasMWs","SPD",3.03657493327927,1,79,0.0852988759759112,".  ",3.03657493327927,1,0.0814075138270081,".  ","pasMWs <= SPD"
"pasMWs","clim",0.571713675648634,1,79,0.45182757959452,"   ",0.571713675648634,1,0.449578749812476,"   ","pasMWs <= clim"
"pasMWs","SPD|clim",1.83595295107355,2,79,0.166200025294197,"   ",3.67190590214709,2,0.159461470361007,"   ","pasMWs <= SPD|clim"
"wetmMWs","SPD",0.382710779251233,1,79,0.537935746519621,"   ",0.382710779251233,1,0.536156031873084,"   ","wetmMWs <= SPD"
"wetmMWs","clim",0.375596693608366,1,79,0.54172958183114,"   ",0.375596693608366,1,0.539969283918783,"   ","wetmMWs <= clim"
"wetmMWs","SPD|clim",0.313005215750759,2,79,0.732148751463944,"   ",0.626010431501518,2,0.731246098561542,"   ","wetmMWs <= SPD|clim"
"wetwMWs","SPD",1.23807329497341,2,75,0.295799148701436,"   ",2.47614658994681,2,0.289942313436424,"   ","wetwMWs <= SPD"
"wetwMWs","clim",3.83281994115021,2,75,0.0260081035003566,"*  ",7.66563988230042,2,0.0216484820284694,"*  ","wetwMWs <= clim"
"wetwMWs","SPD|clim",2.59008693995611,4,75,0.0433607646072358,"*  ",10.3603477598244,4,0.0347760108628192,"*  ","wetwMWs <= SPD|clim"
"decMWs","SPD",0.422886983671796,3,71,0.737162432002004,"   ",1.26866095101539,3,0.736587949868971,"   ","decMWs <= SPD"
"decMWs","clim",1.22943980333126,3,71,0.30543190413605,"   ",3.68831940999377,3,0.297146427890127,"   ","decMWs <= clim"
"decMWs","SPD|clim",0.88862380015055,6,71,0.507979730602365,"   ",5.3317428009033,6,0.502021417348935,"   ","decMWs <= SPD|clim"
"conMWs","SPD",0.108480614147948,1,79,0.742752259637708,"   ",0.108480614147948,1,0.741880609798967,"   ","conMWs <= SPD"
"conMWs","clim",0.0562857026463461,1,79,0.813080052959501,"   ",0.0562857026463461,1,0.812465889609145,"   ","conMWs <= clim"
"conMWs","SPD|clim",0.115914421470167,2,79,0.890702612389799,"   ",0.231828842940333,2,0.890551432118808,"   ","conMWs <= SPD|clim"
"heaSEs","SPD",17.8750754822774,1,81,0.0000615512893267366,"***",17.8750754822774,1,0.0000235890380043399,"***","heaSEs <= SPD"
"heaSEs","clim",0.259280687275422,1,81,0.611999142651034,"   ",0.259280687275422,1,0.610614763395332,"   ","heaSEs <= clim"
"heaSEs","SPD|clim",8.97740970546295,2,81,0.000300917029972962,"***",17.9548194109259,2,0.000126229395705182,"***","heaSEs <= SPD|clim"
"araSEs","SPD",2.58609834132226,3,73,0.0595734601303987,".  ",7.75829502396677,3,0.0512802793083707,".  ","araSEs <= SPD"
"araSEs","clim",0.456430544113,3,73,0.713562939142752,"   ",1.369291632339,3,0.712748463251075,"   ","araSEs <= clim"
"araSEs","SPD|clim",1.50528525548981,6,73,0.188486805339764,"   ",9.03171153293888,6,0.171802475882045,"   ","araSEs <= SPD|clim"
"pasSEs","SPD",8.2036249004573,1,81,0.00532218537100989,"** ",8.2036249004573,1,0.00418067812462909,"** ","pasSEs <= SPD"
"pasSEs","clim",0.186084211054883,1,81,0.667341826340335,"   ",0.186084211054883,1,0.6661958760493,"   ","pasSEs <= clim"
