Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
4000,-0.218591715495,-0.101763499959,1.14899773153,3.07008013458,3.46177588908,1.31184485593
3900,0.278347167969,0.382177418009,1.60188210042,3.46725410512,3.85165783691,1.7654450172
3800,-0.783591105143,-0.64412618103,0.576015274048,2.6086276886,3.01413800049,0.78069654553
3700,-0.18775177002,-0.0515213480632,1.08481077067,3.09697023061,3.50058209229,1.32575054696
3600,-0.185659688314,-0.0480059850057,1.12559759013,3.14996789093,3.55783896891,1.35458361939
3500,-0.149775594076,-0.00463554229736,1.20614166768,3.28285297953,3.6938299764,1.42873396391
3400,-0.5774315389,-0.433568045044,0.779942403158,2.83029088898,3.23757443237,0.992621550252
3300,-0.613325449626,-0.484314685567,0.797133082072,2.76029660339,3.15700365194,0.955663861995
3200,-0.169860839844,-0.0231399775187,1.21977407328,3.30147395376,3.71141924032,1.42658274261
3100,0.16203414917,0.289270631409,1.52961461894,3.50483893636,3.90439795939,1.71145815462
3000,0.462254892985,0.557025549825,1.81356066895,3.67772542114,4.06363934326,1.95975330237
2900,0.526387125651,0.643501151021,1.89871366374,3.83228875529,4.22122352091,2.05997101612
2800,0.171205342611,0.282913975016,1.47956439209,3.40378039856,3.793503184,1.66680303854
2700,-0.14037785848,0.00307606658936,1.21630229187,3.24068325857,3.64555930583,1.42451888806
2600,-0.814902089437,-0.65470880483,0.583374715169,2.6848720403,3.09545808919,0.796751735433
2500,-0.610523529053,-0.465818128967,0.728634292603,2.82264828796,3.23792808024,0.962712806438
2400,-0.935808410645,-0.772841337585,0.411384536743,2.54998288523,2.97506044515,0.660299150714
2300,-0.95160059611,-0.804523730977,0.417017191569,2.50119458822,2.91281633504,0.634668119995
2200,-0.623952484131,-0.470098321025,0.717795694987,2.81392547404,3.22912996419,0.955127905031
2100,-1.59979934692,-1.43558929036,-0.358874252319,1.81795620778,2.24056795247,-0.0513365879145
2000,-0.719195251465,-0.555486799622,0.483802419027,2.65650263519,3.08429730225,0.810911746516
1900,-0.785881500244,-0.635479556783,0.449222162882,2.55458873545,2.97337719727,0.737202717423
1800,-0.0623365783691,0.0574929875692,1.31478633118,3.24092427368,3.63246858724,1.47358998239
1700,0.0662022399902,0.184563628133,1.45143064372,3.36278845266,3.74956870524,1.60228615144
1600,0.226346435547,0.323402378337,1.64930812073,3.51315321401,3.89843329875,1.76118481384
1500,0.0622249857585,0.189714682515,1.36480634562,3.3257933609,3.71674186198,1.56973181325
1400,-0.947640889486,-0.787407977804,0.200583602905,2.35510536753,2.77827089437,0.547511723835
1300,-0.47693669637,-0.339520470683,0.851106190999,2.86044237823,3.26372825114,1.06050311335
1200,-0.389348347982,-0.257567142232,1.04913556925,2.9906031601,3.37999417114,1.18697896833
1100,-0.910297648112,-0.751577757263,0.486455795288,2.61275300649,3.02929867554,0.705442369664
1000,-0.625273335775,-0.484338898722,0.782608240763,2.79568126729,3.195100118,0.958469025578
900,-0.602132314046,-0.466335902913,0.681002329508,2.73459132945,3.14045808919,0.922074022749
800,-0.853866628011,-0.700749767049,0.511383417765,2.58299999288,2.99094489543,0.72810057902
700,-1.1277213033,-0.951994632467,0.144563222249,2.34858531748,2.77546261597,0.450012901585
600,-0.706188456217,-0.547961999003,0.718701914469,2.80873222148,3.22011659749,0.914433564818
500,-0.199483133952,-0.0659110905965,1.15471446228,3.16456618296,3.56741095988,1.35225520681
400,-0.065638885498,0.0428530644735,1.3085116628,3.23028787537,3.61869132487,1.46264725236
