Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
1600,0.218272226969,0.905670598348,5.68923840841,7.54698343913,7.76418882243,4.81953307797
1500,-0.196625793457,0.459549967448,5.23726898193,6.87096979777,7.07076322428,4.28938721159
1400,-1.51544445801,-0.877254587809,3.94721199036,5.41432942708,5.61460055542,2.92117426842
1300,-0.758491943359,-0.109805908203,4.61219721476,6.23279612223,6.45361229451,3.67027722326
1200,-0.503089975993,0.15558245341,4.75656860352,6.54102137248,6.79532255046,3.90453876898
1100,-1.23132275391,-0.604267082214,3.9984765625,5.57010955811,5.80914447021,3.06857790289
1000,-0.843571034749,-0.200793100993,4.41723848979,6.08054723104,6.32506406657,3.5163751313
900,-0.981546244303,-0.343186264038,4.45589360555,5.9556627655,6.14457013957,3.4530861801
800,-1.17287660726,-0.540421803792,4.08970909119,5.67170000712,5.90426552327,3.15760216563
700,-1.65599753825,-1.0457226181,3.63188781738,5.02732340495,5.23557772827,2.62082707275
600,-0.963264841715,-0.330306193034,4.23747103373,5.8623399353,6.10934812419,3.33707688087
500,-0.438810089111,0.215415763855,4.93186086019,6.60406500498,6.82884702555,4.00978582713
400,-0.234477101644,0.432930730184,5.23200650533,6.95703016917,7.16442736816,4.30872721453
