Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
3800,-3.82197804769,-3.32807813161,-1.14702674357,2.7736668457,3.02047597249,-0.812908559429
3700,-3.17089899699,-2.65779432068,-0.544134821574,3.38049639486,3.6284409078,-0.222246578147
3600,-3.21304682414,-2.66840120494,-0.5348446757,3.31217515411,3.56111292521,-0.250364230649
3500,-3.18151707967,-2.64009280192,-0.484398340861,3.33792810923,3.58474177043,-0.210481358235
3400,-3.54374069214,-3.02964643402,-0.715602259318,3.03739609375,3.28391092936,-0.475003110923
3300,-3.71640991211,-3.22566575521,-1.07990020243,2.8737344574,3.12411173503,-0.755436944461
3200,-3.24607910156,-2.74341586863,-0.539144587199,3.32075836538,3.56882166545,-0.246273748716
3100,-3.08023122152,-2.55082989807,-0.416555160522,3.5726749939,3.82709192912,-0.0771851252165
3000,-2.91291681925,-2.48660092824,-0.433900624593,3.99199193929,4.25177327474,0.0847759498485
2900,-2.76597188314,-2.30554938151,-0.184668446859,3.98589343109,4.24332631429,0.23021628636
2800,-3.02966283162,-2.65830617676,-0.691477961222,3.80945344137,4.06374053955,-0.104301123816
2700,-3.28738713582,-2.75389033915,-0.745130523682,3.20625315704,3.45378748576,-0.40161848954
2600,-3.90248494466,-3.39561509094,-1.35712754313,2.58072610118,2.82661682129,-1.00420116429
2500,-3.73016215007,-3.23933393504,-1.14355065409,2.91152977854,3.16383911133,-0.75498793161
2400,-3.96285868327,-3.41791850077,-1.28332220459,2.4855218572,2.73813598633,-1.02811892221
2300,-4.11004089355,-3.63329326019,-1.54150765483,2.53879308675,2.79217519124,-1.13332990748
2200,-3.76080418905,-3.24300113576,-1.18394420369,2.78015892893,3.02555221558,-0.832331325248
2100,-4.40831278483,-3.93732832235,-1.84145598857,2.10908269908,2.3572475179,-1.47074219911
2000,-3.56264531453,-3.03452610931,-0.915941172282,2.90059167124,3.14855692546,-0.635200883209
1900,-3.79744059245,-3.32085924683,-1.2941419576,2.78900948944,3.03845036825,-0.894270942986
1800,-3.34554417928,-2.87877976379,-0.806368403117,3.35589677531,3.61160298665,-0.392274903365
1700,-3.29643580119,-2.84937011617,-0.886227386475,3.40116621501,3.66177419027,-0.406332438496
1600,-3.28818781535,-2.84976505941,-0.815447397868,3.62294719035,3.88920135498,-0.286196686991
1500,-3.19569585164,-2.7113878418,-0.688647547404,3.50341026662,3.75365732829,-0.250646924169
1400,-3.73327418009,-3.20699234161,-1.06159328206,2.72367976278,2.97319656372,-0.790991499909
1300,-3.73131841024,-3.29232233582,-1.27037278239,2.95310415243,3.20810078939,-0.811848402859
1200,-3.81034047445,-3.3390431076,-1.38307712301,2.81464561564,3.0748866272,-0.949077489483
1100,-4.04796503703,-3.58717505035,-1.61097703044,2.51140004374,2.76786677043,-1.18851299355
1000,-3.7960429891,-3.32056941121,-1.2988895518,2.80370130514,3.05730636597,-0.887785407334
900,-3.74511469523,-3.32818975474,-1.26155148315,3.03581076152,3.28856719971,-0.759103367047
800,-4.03449971517,-3.56222598165,-1.59994080607,2.54579831543,2.79619476318,-1.14948988872
700,-4.0224667867,-3.52178988291,-1.47538549805,2.40945812632,2.65956095378,-1.14543158088
600,-3.85585835775,-3.32569133911,-1.20980973307,2.65448658396,2.90206461589,-0.911503768005
500,-3.55248774211,-3.11537324931,-1.23800266012,3.13732956797,3.39622121175,-0.709967453754
400,-3.3736920166,-2.98129312032,-1.01347314962,3.51315177511,3.7740508016,-0.413700243357
