Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
5600,3.93062869263,3.97525504557,4.37689222209,6.69599636332,6.95367460124,5.08706517198
5500,4.0196427714,4.06138737996,4.43708885701,6.74246498617,6.9986178894,5.15178317261
5400,3.58919467163,3.6237023468,3.93427142334,6.21373464966,6.46700834147,4.66349147881
5300,3.55994169108,3.59433035787,3.90382835897,6.17768974813,6.43034101359,4.63137035455
5200,3.56520963542,3.59658550008,3.87896828206,6.1471344045,6.39915286255,4.61444359334
5100,3.7713409729,3.81015629069,4.1594941508,6.46227237956,6.7181366272,4.88299058363
5000,4.10225344849,4.14455069987,4.52522596232,6.8569426829,7.11602231852,5.24783390978
4900,3.90566007487,3.94148539734,4.26391329956,6.55063679504,6.80471718343,4.99143018595
4800,4.22537936401,4.27499525452,4.72153826904,7.09355915833,7.35711703491,5.43467822266
4700,4.78201688639,4.83145087179,5.27635674032,7.64690001424,7.91029371134,5.98955577935
4600,4.84643125407,4.89788352458,5.36095395915,7.75249004618,8.01821627808,6.0752004971
4500,4.29185595703,4.33287440491,4.70204043579,7.03953440857,7.2992559611,5.43105078464
4400,4.55473351034,4.59478486633,4.95524707031,7.30638977051,7.56762784831,5.69253614299
4300,3.91562340291,3.94805476379,4.23993701172,6.51200030518,6.76445178223,4.97333739895
4200,3.93786807251,3.98224939473,4.38168129476,6.71300287374,6.97203860474,5.09719599067
4100,3.96828087362,4.00335323079,4.31900444539,6.61017960103,6.86475461833,5.05067997911
4000,4.56863085937,4.61901575216,5.07247978719,7.46666536458,7.73268598429,5.79126554362
3900,4.9724969279,5.0254052124,5.50157977295,7.90863244629,8.17608274333,6.21671981472
3800,3.9298465271,3.96861662801,4.31754753621,6.64693643697,6.90575742594,5.05105049642
3700,4.36210747274,4.40459296163,4.78696236165,7.13856644185,7.3998557841,5.5163085395
3600,4.43210340373,4.47965525309,4.90762189738,7.26662989299,7.5287418925,5.62282239787
3500,4.52434024048,4.56324396769,4.91337751261,7.21220377604,7.46762891642,5.6351155565
3400,4.13264783732,4.16982820638,4.50445152791,6.81945406087,7.07667656453,5.23792530992
3300,4.30498177083,4.34923997498,4.74756381226,7.10067160034,7.36212802124,5.47155786811
3200,4.50031944784,4.53090765889,4.80620155843,7.07248805745,7.32429766846,5.54360622491
3100,4.8905462443,4.93305007935,5.31558459473,7.67146084595,7.93322487386,6.0464519043
3000,5.28680280558,5.33711086528,5.78988340251,8.18910813395,8.45568865967,6.51079162259
2900,5.24836978149,5.28796061198,5.64427808634,7.96886207072,8.22714918009,6.37326568264
2800,4.83848386637,4.88085053507,5.26215055339,7.59905776469,7.8587141215,5.98644951375
2700,4.56886121623,4.61497887166,5.03003777059,7.38908188375,7.65119789632,5.75003229438
2600,3.87384504191,3.90873478699,4.22274249268,6.50968667603,6.76379158529,4.95345970662
2500,3.992574646,4.03174889119,4.38431709798,6.68848953756,6.94450869751,5.1071334805
2400,3.76474576823,3.80449762472,4.16226433309,6.47449661764,6.73141131592,4.88614047241
2300,3.75336291504,3.79404972331,4.16023099772,6.49779601542,6.75752546183,4.89037312486
2200,3.96080259196,4.00113502502,4.36412692261,6.69987388611,6.9594013265,5.09477694702
2100,2.83881747437,2.87195946248,3.17023735555,5.46011172994,5.71454221598,3.90786568197
2000,3.65100090535,3.69229680888,4.06395994059,6.39138032023,6.64998258464,4.78831447686
1900,3.74303352865,3.78922417704,4.20494001261,6.57219832865,6.83522703044,4.9277335239
1800,4.71360568237,4.76174770101,5.19502586873,7.5692962087,7.83310402425,5.91391185845
1700,4.8887493693,4.9356338857,5.35759453328,7.7184610494,7.98077955119,6.07570781793
1600,5.16050591024,5.21193640137,5.67481082153,8.08584896851,8.35374209595,6.39635294257
1500,4.69266721598,4.73395074463,5.10550250244,7.46038819885,7.72204216512,5.84007062785
1400,3.31807304891,3.36424349976,3.77977755737,6.13743341064,6.39939517212,4.49908192613
1300,4.181315389,4.22607180278,4.62887952677,6.98705315653,7.24907244873,5.3530891215
1200,4.49624830119,4.54061062622,4.93987155151,7.30430926514,7.56702456665,5.66771480645
1100,3.87654493205,3.91029126994,4.21400831095,6.49788982646,6.75165443929,4.94740256076
1000,4.23947416178,4.27786323039,4.62336484782,6.93897890727,7.19626935832,5.35303612264
900,3.93526334635,3.97362571716,4.31888705444,6.6454851532,6.90399605306,5.05271548462
800,3.85724342855,3.89455843099,4.23039345296,6.54705450948,6.80446129354,4.96403272502
700,3.32822660319,3.3586649882,3.63261045329,5.90227735392,6.1544625651,4.37176654053
600,4.0624330953,4.10050251261,4.44312726847,6.76615888468,7.02427350871,5.17661129083
500,4.50653745524,4.55011623637,4.94232526652,7.30211947123,7.56431882731,5.67106051636
400,4.64704745483,4.69307611084,5.10733401489,7.51140390015,7.77852277629,5.84430141534
