Year (BP),Minimum,5th Percentile,Median,95th Percentile,Maximum,Area Mean
9700,-2.29884152222,-2.26803904368,-1.13420681763,0.166367061869,0.284205739339,-0.969313746553
9600,-2.24708843994,-2.2191235316,-1.07490856934,0.186028909302,0.244526123047,-0.935068136946
9500,-2.27183651733,-2.26208797607,-1.02643162028,0.114797463989,0.143114939372,-0.95917450551
9400,-1.99248557536,-1.93800131378,-0.814119206746,0.472125548299,0.645835530599,-0.670425304382
9300,-2.018071462,-1.96940319468,-0.861089497884,0.420575517273,0.600934814453,-0.710311737391
9200,-1.44776313273,-1.34536343282,-0.339554082235,0.908298491414,1.18338176473,-0.206544948369
9100,-1.49396171061,-1.39166825205,-0.483354512533,0.797483015951,1.15535162354,-0.334457846459
9000,-1.69153724162,-1.56507056783,-0.701974227905,0.582504174805,0.751525685628,-0.544984660302
8900,-1.46709886678,-1.3511652359,-0.552947662354,0.747412978109,0.947858998617,-0.371049857803
8800,-1.71195904541,-1.60191326243,-0.747621454875,0.529656694031,0.745829884847,-0.593811757306
8700,-2.01746166992,-1.92123175913,-1.04216234334,0.27921138916,0.533025726318,-0.883774918138
8600,-2.09961437988,-2.02941883189,-1.28598468018,0.0702035181681,0.45094056193,-1.05493861239
8500,-2.32307781982,-2.23550155996,-1.4442865448,-0.111076361084,0.182043212891,-1.24637883823
8400,-2.13040519206,-2.09684053345,-1.32190941366,0.106707386271,0.498372711182,-1.0703911513
8300,-1.93285527547,-1.92955465139,-1.11352737935,0.378052759298,0.817412272135,-0.853440247085
8200,-2.13417782593,-2.0358722875,-1.25466788737,0.0773313715617,0.409783894857,-1.04746551781
8100,-2.36767122396,-2.28428538869,-1.42742255656,-0.0633842961629,0.3004112854,-1.23846850097
8000,-2.07667660522,-1.99649465535,-1.18596610514,0.161855134583,0.449111287435,-0.991120225452
7900,-1.48989059448,-1.39468596853,-0.585114496867,0.834142463175,1.34366791789,-0.359731129329
7800,-1.1241366272,-1.12362736562,-0.288760203044,1.07027375183,1.54527563477,-0.0773111177256
7700,-1.00558303833,-0.886806493632,0.0208562672933,1.45855408681,1.99877284749,0.218759448132
7600,-0.783097991943,-0.692523524475,0.128247268677,1.49335942535,2.02801631673,0.331832431993
7500,-1.00513641357,-0.981582618205,-0.100567708333,1.27083222148,1.79001165771,0.0902570706716
7400,-1.00227861532,-0.999625936381,-0.152731836955,1.16165347188,1.61629059855,0.0382406403274
7300,-1.21505025228,-1.1111232432,-0.192252126058,1.24392953695,1.75856853231,-0.00342616516306
7200,-0.972755940755,-0.901397600301,-0.0484175160726,1.31100799001,1.81884842936,0.142856551539
7100,-1.06938959757,-1.04962182312,-0.174386932373,1.1959566747,1.77331070964,0.012004057626
7000,-0.77520228068,-0.685979975891,0.247711659749,1.72698273163,2.32713339233,0.440557332389
6900,-0.88062210083,-0.810759414164,0.0869192708333,1.46208357188,1.97461965942,0.275191580459
6800,-1.03946769206,-1.00798854421,-0.115318405151,1.20088974965,1.74585379028,0.0531836334089
6700,-0.75199818929,-0.668480466715,0.192228591919,1.57960206553,2.16153631592,0.382962366983
6600,-0.848793843587,-0.77795642039,0.13479822286,1.52301408844,2.08695094808,0.314344716772
6500,-0.780181020101,-0.701396031189,0.238840555827,1.63142658691,2.1897925415,0.414721112423
6400,-0.609481506348,-0.532780497742,0.430867253621,1.79733819275,2.39338476563,0.581531001513
6300,-0.728496246338,-0.648913396708,0.248716705322,1.60627133128,2.15857672119,0.421510621992
6200,-0.949564717611,-0.942586890666,-0.0178655802409,1.32849965363,1.86006623332,0.151230884335
6100,-0.561499176025,-0.543648882039,0.376280131022,1.70023660482,2.21304078166,0.544026949847
6000,-0.0514319864909,0.0934628367106,1.06462114461,2.49767764486,3.10712591553,1.23681318525
5900,0.0262567138672,0.206251779683,1.2257580363,2.68406132456,3.35356726074,1.39360329004
5800,-0.491566975911,-0.354566628011,0.682350484212,2.22765712687,2.87705480957,0.870121193127
5700,-0.478124237061,-0.358005689494,0.680083918254,2.20468567607,2.80307012939,0.85699103365
5600,-0.603731129964,-0.567266766357,0.439293385824,1.85236096395,2.4188471578,0.598952047393
5500,-0.45466196696,-0.401832569885,0.567286982218,1.93633369904,2.52187109375,0.726352160008
5400,-0.695322672526,-0.580071279399,0.357043375651,1.76227094727,2.33817022705,0.530336921889
5300,-0.570104878743,-0.479558071899,0.438229848226,1.82588870443,2.36791733805,0.612003030831
5200,-0.542622121175,-0.531501037089,0.42081191508,1.79041715953,2.34615708415,0.58469514228
5100,-0.718036651611,-0.608328537496,0.3848212382,1.79713647156,2.39738185628,0.541253593745
5000,-0.442461700439,-0.351354461161,0.627981104533,2.0325007726,2.61506735229,0.786829552665
4900,-0.480245666504,-0.410366248576,0.609731033325,1.96445137482,2.53359818522,0.739934998254
4800,-0.458509063721,-0.375631020101,0.626343353271,1.96286304423,2.59117371623,0.754520381567
4700,-0.131218719482,-0.0695198944092,0.961192621867,2.36861887054,3.00203716024,1.10386526067
4600,-0.127562255859,0.00508052775065,1.06056818136,2.53419359538,3.15845409139,1.21622703413
4500,-0.379070027669,-0.353991914876,0.693601145426,2.07249847361,2.68141882324,0.829578299413
4400,-0.411474914551,-0.240140589905,0.850533925374,2.39419889781,3.01196381632,1.02037213169
4300,-0.597260437012,-0.546388511149,0.443922012329,1.77356263936,2.40225480143,0.575436340509
4200,-0.440531107585,-0.366815129089,0.59308992513,1.93709740143,2.51048193359,0.740872044266
4100,-0.644891052246,-0.541108658346,0.482566879272,1.9276140742,2.54825374349,0.635846124278
