"","Row.Id","LabID","Age","Error","Material","Taxa","d13C","Method","Long","Lat","LocAccuracy","Period","SiteID","SiteName","Country","Province","Continent","Source","Reference"
"2405",107663,"Lus-13682",2100,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2406",107664,"Lus-13683",4360,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2407",107665,"Lus-13684",2105,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2408",107666,"Lus-13685",2090,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2409",107667,"Lus-13686",2015,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2410",107668,"Lus-13687",2080,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2411",107669,"Lus-13688",2085,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2412",107670,"Lus-13689",2125,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2413",107671,"Lus-13690",2135,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2414",107672,"Lus-13691",2090,40,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2415",107673,"Lus-13692",6260,45,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2416",107674,"Lus-13693",6200,45,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2417",107675,"Lus-13694",6290,45,"Wood","","","",11.244992,60.339068,2,"","","Brenntjernet","Norway","","Europe","Solheim_Norway",""
"2418",107676,"Lus-13858",2040,45,"Charcoal","","","",9.864931,59.741912,2,"","","Leirdalsvn. 39 øvre Eiker kommune","Norway","","Europe","Solheim_Norway",""
"2419",107677,"Lus-13859",2065,45,"Charcoal","","","",9.864931,59.741912,2,"","","Leirdalsvn. 39 øvre Eiker kommune","Norway","","Europe","Solheim_Norway",""
"2420",107678,"Lus-13860",2075,45,"Charcoal","","","",9.864931,59.741912,2,"","","Leirdalsvn. 39 øvre Eiker kommune","Norway","","Europe","Solheim_Norway",""
"2421",107679,"Lus-13886",3490,40,"charcoal","","","",9.93,59.89,2,"","","Osneset","Norway","","Europe","Solheim_Norway",""
"2422",107680,"Lus-13890",1930,40,"Burned bone","","","",11.81082,61.275994,2,"","","Skavernodden","Norway","","Europe","Solheim_Norway",""
"2423",107681,"Lus-13904",1665,40,"charcoal","","","",10.21,59.6,2,"","","Skarsløkka","Norway","","Europe","Solheim_Norway",""
"2424",107682,"Lus-13905",1705,40,"charcoal","","","",10.21,59.6,2,"","","Skarsløkka","Norway","","Europe","Solheim_Norway",""
"2425",107683,"Lus-13911",1650,45,"Charcoal","","","",11.127513,60.142741,2,"","","Hovin østre (Hovin gravlund)","Norway","","Europe","Solheim_Norway",""
"2426",107684,"Lus-13912",1860,45,"Charcoal","","","",11.127513,60.142741,2,"","","Hovin østre (Hovin gravlund)","Norway","","Europe","Solheim_Norway",""
"2427",107685,"Lus-13986",1715,40,"Burned bone","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2428",107686,"Lus-13997",1240,40,"textile","","","",10.23,59.1,2,"","","Oseberg","Norway","","Europe","Solheim_Norway",""
"2429",107687,"Lus-13998",1200,35,"textile","","","",10.23,59.1,2,"","","Oseberg","Norway","","Europe","Solheim_Norway",""
"2430",107688,"Lus-14008",265,35,"charcoal","","","",8.04,60.59,2,"","","øsmundset","Norway","","Europe","Solheim_Norway",""
"2431",107689,"Lus-14009",830,40,"charcoal","","","",8.04,60.59,2,"","","øsmundset","Norway","","Europe","Solheim_Norway",""
"2432",107690,"Lus-14010",755,40,"Burned bone","","","",8.04,60.59,2,"","","øsmundset","Norway","","Europe","Solheim_Norway",""
"2433",107691,"Lus-14011",560,40,"charcoal","","","",8.04,60.59,2,"","","øsmundset","Norway","","Europe","Solheim_Norway",""
"2434",107692,"Lus-14012",655,35,"charcoal","","","",8.04,60.59,2,"","","øsmundset","Norway","","Europe","Solheim_Norway",""
"2435",107693,"Lus-14016",1395,35,"charcoal","","","",8.536734,58.320482,2,"","","Brukjerr 8","Norway","","Europe","Solheim_Norway",""
"2436",107694,"Lus-14017",5860,40,"charcoal","","","",8.536734,58.320482,2,"","","Brukjerr 8","Norway","","Europe","Solheim_Norway",""
"2437",107695,"Lus-14041",335,35,"charcoal","","","",11.497663,58.95616,2,"","","Berby","Norway","","Europe","Solheim_Norway",""
"2438",107696,"Lus-14042",370,35,"charcoal","","","",11.497663,58.95616,2,"","","Berby","Norway","","Europe","Solheim_Norway",""
"2439",107697,"Lus-14043",320,35,"charcoal","","","",11.497663,58.95616,2,"","","Berby","Norway","","Europe","Solheim_Norway",""
"2440",107698,"Lus-14044",400,35,"Bone","","","",10.772,59.9007,2,"","","Gamlebyen","Norway","","Europe","Solheim_Norway",""
"2441",107699,"Lus-14046",590,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2442",107700,"Lus-14047",585,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2443",107701,"Lus-14048",740,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2444",107702,"Lus-14049",770,40,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2445",107703,"Lus-14050",790,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2446",107704,"Lus-14051",575,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2447",107705,"Lus-14052",750,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2448",107706,"Lus-14053",550,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2449",107707,"Lus-14054",850,40,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2450",107708,"Lus-14055",1210,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2451",107709,"Lus-14056",795,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2452",107710,"Lus-14057",860,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2453",107711,"Lus-14058",800,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2454",107712,"Lus-14059",790,40,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2455",107713,"Lus-14060",845,35,"charcoal","","","",8.2818,60.5721,2,"","","Kvisla 78/24","Norway","","Europe","Solheim_Norway",""
"2456",107714,"Lus-14061",6430,40,"charcoal","","","",9.465045,60.332357,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2457",107715,"Lus-14062",6150,40,"charcoal","","","",9.465045,60.332357,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2458",107716,"Lus-14063",8320,45,"charcoal","","","",9.465045,60.332357,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2459",107717,"Lus-14064",5830,40,"charcoal","","","",9.465045,60.332357,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2460",107718,"Lus-14065",2305,35,"charcoal","","","",9.508187,60.337722,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2461",107719,"Lus-14066",8155,45,"charcoal","","","",9.465045,60.332357,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2462",107720,"Lus-14067",5360,40,"Charcoal","","","",9.465045,60.332357,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2463",107721,"Lus-14068",1245,35,"Charcoal","","","",9.508187,60.337722,2,"","","Gulsvikfjellet","Norway","","Europe","Solheim_Norway",""
"2464",107722,"Lus-14069",1825,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2465",107723,"Lus-14070",1650,40,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2466",107724,"Lus-14071",1400,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2467",107725,"Lus-14072",1700,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2468",107726,"Lus-14073",1710,40,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2469",107727,"Lus-14074",1760,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2470",107728,"Lus-14075",1570,35,"macrofossil","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2471",107729,"Lus-14076",1655,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2472",107730,"Lus-14077",1570,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2473",107731,"Lus-14078",1245,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2474",107732,"Lus-14079",1450,40,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2475",107733,"Lus-14080",1750,35,"charcoal","","","",11.57,60.88,2,"","","Storhov 51/1","Norway","","Europe","Solheim_Norway",""
"2476",107734,"Lus-14140",1630,35,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2477",107735,"Lus-14141",2475,40,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2478",107736,"Lus-14142",2455,40,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2479",107737,"Lus-14143",1915,35,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2480",107738,"Lus-14144",2220,35,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2481",107739,"Lus-14145",2415,35,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2482",107740,"Lus-14146",2485,40,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2483",107741,"Lus-14147",2545,40,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2484",107742,"Lus-14148",1900,35,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2485",107743,"Lus-14149",315,35,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2486",107744,"Lus-14150",2255,40,"charcoal","","","",10.74,59.38,2,"","","Voldskogen (Halmstad trafo)","Norway","","Europe","Solheim_Norway",""
"2487",107745,"Lus-14151",895,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2488",107746,"Lus-14152",895,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2489",107747,"Lus-14153",910,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2490",107748,"Lus-14154",890,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2491",107749,"Lus-14155",915,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2492",107750,"Lus-14156",875,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2493",107751,"Lus-14157",790,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2494",107752,"Lus-14158",915,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2495",107753,"Lus-14159",910,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2496",107754,"Lus-14160",1015,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2497",107755,"Lus-14161",945,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2498",107756,"Lus-14162",930,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2499",107757,"Lus-14163",950,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2500",107758,"Lus-14164",880,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2501",107759,"Lus-14165",985,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2502",107760,"Lus-14166",1165,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2503",107761,"Lus-14167",1140,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2504",107762,"Lus-14168",1100,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2505",107763,"Lus-14169",1155,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2506",107764,"Lus-14170",1265,40,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2507",107765,"Lus-14171",1135,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2508",107766,"Lus-14172",770,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2509",107767,"Lus-14173",670,35,"charcoal","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2510",107768,"Lus-14174",1210,40,"wood","","","",7.343502,59.55654,2,"","","Djupetjønn hyttegrend","Norway","","Europe","Solheim_Norway",""
"2511",107769,"Lus-14175",80,35,"macrofossil","","","",10.72,59.57,2,"","","Nordre Labo","Norway","","Europe","Solheim_Norway",""
"2512",107770,"Lus-14176",665,35,"macrofossil","","","",10.72,59.57,2,"","","Nordre Labo","Norway","","Europe","Solheim_Norway",""
"2513",107771,"Lus-14177",4970,40,"charcoal","","","",10.72,59.57,2,"","","Nordre Labo","Norway","","Europe","Solheim_Norway",""
"2514",107772,"Lus-14178",330,40,"macrofossil","","","",10.72,59.57,2,"","","Nordre Labo","Norway","","Europe","Solheim_Norway",""
"2515",107773,"Lus-14179",965,35,"Charcoal","","","",10.414698,61.135817,2,"","","Hovemoen","Norway","","Europe","Solheim_Norway",""
"2516",107774,"Lus-14180",1200,40,"Charcoal","","","",10.414698,61.135817,2,"","","Hovemoen","Norway","","Europe","Solheim_Norway",""
"2517",107775,"Lus-14181",970,35,"Charcoal","","","",10.414698,61.135817,2,"","","Hovemoen","Norway","","Europe","Solheim_Norway",""
"2518",107776,"Lus-14222",280,40,"Charcoal","","","",11.358996,59.506711,2,"","","Trømborg kirkegård","Norway","","Europe","Solheim_Norway",""
"2519",107777,"Lus-14223",315,35,"Charcoal","","","",11.358996,59.506711,2,"","","Trømborg kirkegård","Norway","","Europe","Solheim_Norway",""
"2520",107778,"Lus-14224",2250,40,"Charcoal","","","",11.358996,59.506711,2,"","","Trømborg kirkegård","Norway","","Europe","Solheim_Norway",""
"2521",107779,"Lus-14225",880,40,"Charcoal","","","",11.358996,59.506711,2,"","","Trømborg kirkegård","Norway","","Europe","Solheim_Norway",""
"2522",107780,"Lus-14226",930,40,"macrofossil","","","",11.358996,59.506711,2,"","","Trømborg kirkegård","Norway","","Europe","Solheim_Norway",""
"2523",107781,"Lus-14227",1770,40,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2524",107782,"Lus-14228",1590,40,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2525",107783,"Lus-14229",1660,40,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2526",107784,"Lus-14230",1630,35,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2527",107785,"Lus-14231",1565,35,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2528",107786,"Lus-14232",1550,40,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2529",107787,"Lus-14233",1785,35,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2530",107788,"Lus-14234",1795,40,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2531",107789,"Lus-14235",595,35,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2532",107790,"Lus-14236",115,35,"charcoal","","","",7.56,59.81,2,"","","Møsvatn","Norway","","Europe","Solheim_Norway",""
"2533",107791,"Lus-14237",820,35,"Charcoal","","","",11.085793,60.84243,2,"","","Gålåsmoen","Norway","","Europe","Solheim_Norway",""
"2534",107792,"Lus-14238",865,35,"Charcoal","","","",11.085793,60.84243,2,"","","Gålåsmoen","Norway","","Europe","Solheim_Norway",""
"2535",107793,"Lus-14239",920,35,"Charcoal","","","",11.085793,60.84243,2,"","","Gålåsmoen","Norway","","Europe","Solheim_Norway",""
"2536",107794,"Lus-14240",815,35,"Charcoal","","","",11.085793,60.84243,2,"","","Gålåsmoen","Norway","","Europe","Solheim_Norway",""
"2537",107795,"Lus-14241",870,40,"Charcoal","","","",11.085793,60.84243,2,"","","Gålåsmoen","Norway","","Europe","Solheim_Norway",""
"2538",107796,"Lus-14253",110,35,"wood","","","",10.523461,60.367581,2,"","","Steinhuset","Norway","","Europe","Solheim_Norway",""
"2539",107797,"Lus-14254",140,35,"wood","","","",10.523461,60.367581,2,"","","Steinhuset","Norway","","Europe","Solheim_Norway",""
"2540",107798,"Lus-14255",175,35,"wood","","","",10.523461,60.367581,2,"","","Steinhuset","Norway","","Europe","Solheim_Norway",""
"2541",107799,"Lus-14256",700,35,"charcoal","","","",8.488745,60.872953,2,"","","Holdebakken-Tuv","Norway","","Europe","Solheim_Norway",""
"2542",107800,"Lus-14257",760,35,"charcoal","","","",8.488745,60.872953,2,"","","Holdebakken-Tuv","Norway","","Europe","Solheim_Norway",""
"2543",107801,"Lus-14258",2100,35,"charcoal","","","",11.81082,61.275994,2,"","","Skavernodden","Norway","","Europe","Solheim_Norway",""
"2544",107802,"Lus-14259",2165,40,"charcoal","","","",11.81082,61.275994,2,"","","Skavernodden","Norway","","Europe","Solheim_Norway",""
"2545",107803,"Lus-14260",1890,35,"charcoal","","","",11.81082,61.275994,2,"","","Skavernodden","Norway","","Europe","Solheim_Norway",""
"2546",107804,"Lus-14261",2595,40,"charcoal","","","",11.81082,61.275994,2,"","","Skavernodden","Norway","","Europe","Solheim_Norway",""
"2547",107805,"Lus-14262",1575,40,"charcoal","","","",8.04,60.59,2,"","","Stølebotnen","Norway","","Europe","Solheim_Norway",""
"2548",107806,"Lus-14263",810,35,"charcoal","","","",8.04,60.59,2,"","","Stølebotnen","Norway","","Europe","Solheim_Norway",""
"2549",107807,"Lus-14264",2120,40,"Charcoal","","","",11.0878,59.639117,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2550",107808,"Lus-14265",2120,40,"Charcoal","","","",11.087801,59.639118,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2551",107809,"Lus-14266",2105,40,"Charcoal","","","",11.087803,59.63912,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2552",107810,"Lus-14267",2040,35,"Charcoal","","","",11.087804,59.639121,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2553",107811,"Lus-14268",2220,40,"Charcoal","","","",11.087794,59.639111,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2554",107812,"Lus-14269",2185,35,"Charcoal","","","",11.087796,59.639113,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2555",107813,"Lus-14270",1495,40,"Charcoal","","","",11.087809,59.639126,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2556",107814,"Lus-14271",1725,40,"macrofossil","","","",11.087805,59.639122,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2557",107815,"Lus-14272",1565,40,"Charcoal","","","",11.087808,59.639125,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2558",107816,"Lus-14273",1680,40,"Charcoal","","","",11.087806,59.639123,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2559",107817,"Lus-14274",2120,40,"Charcoal","","","",11.087802,59.639119,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2560",107818,"Lus-14275",2150,40,"Charcoal","","","",11.087798,59.639115,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2561",107819,"Lus-14276",2130,40,"Charcoal","","","",11.087799,59.639116,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2562",107820,"Lus-14277",3415,40,"Charcoal","","","",11.087793,59.63911,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2563",107821,"Lus-14278",2195,40,"macrofossil","","","",11.087795,59.639112,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2564",107822,"Lus-14279",1575,40,"Charcoal","","","",11.087807,59.639124,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2565",107823,"Lus-14280",1275,40,"Charcoal","","","",11.08781,59.639127,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway",""
"2566",107824,"Lus-14281",2185,40,"macrofossil","","","",11.087797,59.639114,2,"","","Fv. 202 Hovin skole-Granodden","Norway","","Europe","Solheim_Norway","Unkel 2012"
"2567",119182,"OxA 22002",3600,30,"bone","","","",13.6377,58.1529,2,"","","Karleby 57","Sweden","","Europe","EUROEVOL",""
"2568",119183,"OxA 22003",3403,31,"bone","","","",13.3667,58.5833,2,"","","Medelplana","Sweden","","Europe","EUROEVOL",""
"2569",119184,"OxA 22005",3459,32,"bone","","","",13.55,58.1333,2,"","","Luttra 16","Sweden","","Europe","EUROEVOL",""
"2570",121860,"OxA-1664",5700,80,"collagen bone","","-21","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2571",121862,"OxA-1665",7280,80,"collagen bone","","-26","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2572",121869,"OxA-1666",6100,90,"collagen bone","","-26","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2573",121872,"OxA-1667",7330,90,"collagen bone","","-21","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2574",121873,"OxA-1668",7560,90,"collagen bone","","-26","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2575",121874,"OxA-1669",7560,90,"collagen bone","","-26","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2576",122959,"OxA-1972",9020,450,"collagen bone","","-21","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2577",122962,"OxA-1973",7750,110,"collagen bone","","-21","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2578",123403,"OxA-2124",7280,90,"collagen bone","","-20.1","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2579",123405,"OxA-2125",7510,90,"collagen bone","","-20.1","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2580",123907,"OxA-2266",7350,90,"collagen bone","","-21.7","",35.40802,62.1732,2,"","","Oleneostrovski ...","Russian Federation","","Asia","RADON",""
"2581",125077,"OxA-2706",2440,120,"collagen bone","","-21.1","",13.60635,58.22955,2,"","","Valtorp 2","Sweden","","Europe","RADON",""
"2582",125306,"OxA-2790",3350,70,"collagen bone","","-20.8","",13.54029,55.71638,2,"","","Harlosa","Sweden","","Europe","RADON",""
"2583",125308,"OxA-2791",10980,110,"antler","","-19.4","",13.45,55.95,1,"","","Munkarp parish Scania S. Sweden","Sweden","","Europe","CALPAL","OxA datelist 20 pp.417-8 (Archaeometry 37 (1995): 417-30);"
"2584",125515,"OxA-28986",3590,29,"tooth","","","",13.059,55.557,1,"","","Fredriksberg","Sweden","","Europe","Vermeersch2019",""
"2585",125516,"OxA-28987",3736,32,"tooth","","","",13.445,55.381,1,"","","L Beddinge","Sweden","","Europe","Vermeersch2019","Breunig 1987 127"
"2586",125518,"OxA-28996",3699,29,"collagen bone","","-20.12","",12.97383,55.46138,2,"","","Kjylbjergsbacken","Sweden","","Europe","RADON-B","Bergerbrant et al. 2017 appendix 2"
"2587",125519,"OxA-28997",3733,31,"collagen bone","","-19.58","",12.97383,55.46138,2,"","","Kjylbjergsbacken","Sweden","","Europe","RADON-B","Bergerbrant et al. 2017 appendix 2"
"2588",125520,"OxA-28998",3025,30,"collagen bone","","-19.41","",13.59785,55.3952,2,"","","Abbekås","Sweden","","Europe","RADON-B","Bergerbrant et al. 2017 appendix 2"
"2589",125521,"OxA-28999",3132,31,"collagen bone","","-19.12","",13.59785,55.3952,2,"","","Abbekås","Sweden","","Europe","RADON-B","Bergerbrant et al. 2017 appendix 2"
