"yearsBP","conMW","decMW","wetwMW","wetmMW","pasMW","araMW","heaMW","SPD","clim","conMWs","decMWs","wetwMWs","wetmMWs","pasMWs","araMWs","heaMWs"
7000,0.580598661754173,0.682417617870808,0.196563405364598,0.02780634795682,0.0423231534595009,0,0.224341362378129,0.00716083552473083,2.55904118394,0.74438030631229,0.943359473858626,0.501186465057712,0.0771686469302482,0.0490626900098071,0.00334771687220708,0.13949624744213
6900,1.12256256334213,1.90676574303342,0.9068965723312,0.15125722088757,0.207835205975745,0.00544314991033775,0.261166417488714,0.00418236848218751,2.23435247564,0.760198236821378,1.04704729009281,0.547253888232066,0.0845495802118799,0.125079179717623,0.00365663958573927,0.15091841278706
6800,0.240683229813665,0.425465838509317,0.127329192546584,0.0108695652173913,0.0062111801242236,0,0.0139751552795031,0.00246054944977814,2.02388894918,0.683255339753718,1.00697455166261,0.482278554130777,0.0752278959858756,0.107023193049984,0.0029881283325506,0.13287001876029
6700,1.10713201350807,1.14565964995939,0.426750236741468,0.144233004791405,0.123847106096547,0.00541622719637487,0.200188921711651,0.00779555929283718,3.06990397613,0.75950661112203,1.02813255269662,0.434917746893681,0.0873046607520792,0.0650291431103853,0.00348051862279169,0.151941273141524
6600,0.801196978015467,1.41397279942051,0.452948278759552,0.0775293735738262,0.120776431632993,0.00275152642859026,0.163981353386924,0.0182987510243136,3.02352299372,0.748915953005375,1.09411982057577,0.42209753714868,0.0878068946968631,0.12231176886477,0.00323136107499447,0.148348895330162
6500,0.869807665368743,1.70403625260539,0.735384967894425,0.125793029249262,0.15283915802274,0,0.192830175698212,0.00986922412697101,3.19099314015,0.770671630963053,1.16801580908417,0.529861849654645,0.0909288455381275,0.136807794827867,0.00267425546385609,0.162066800198785
6400,1.0969940009853,2.09245534717561,0.756233002462875,0.205379733514908,0.198451532118676,0.00679723169108855,0.234810124582647,0.00740058587885387,3.30231822288,0.807854021452152,1.33868189265349,0.499729135680981,0.103004361212072,0.175645345070708,0.00336114900857549,0.169422058433666
6300,0.513520132729932,1.04493803195652,0.300578585284796,0.065141794021159,0.0773029562738689,0.00356582332338678,0.0835663868671756,0.0182370711956106,2.69862884413,0.791561905689684,1.39047052323717,0.534379014228623,0.101001258651543,0.137877244196272,0.00299674481872227,0.171857487174119
6200,0.990221879735919,1.85535623584354,0.528083913824527,0.148796236115774,0.142581463730445,0.00155763239875389,0.133776803325896,0.0178076586560039,2.24367399154,0.842764807937403,1.38312630792433,0.554645749645235,0.116124994671412,0.109942210002157,0.00319144886856651,0.16053691729259
6100,0.716814483842835,0.915657134989744,0.328707533298025,0.134602757084798,0.0641550622211723,0.00115340253748558,0.0632417644018906,0.0161951775257933,2.77600458625,0.792046297999991,1.45315363599296,0.529797600552929,0.114043186696065,0.103368262975809,0.00265523044695999,0.135796335656737
6000,0.62603506884689,1.15461373108727,0.207284676561684,0.110597549819457,0.151520568952528,0.00238720993437975,0.181200010136393,0.0149139611832174,4.2065477789,0.840215277879144,1.4544327904398,0.424177542286381,0.126509184771324,0.10783781558685,0.00295363168875746,0.156699442513849
5900,1.27514455821616,1.50567265088861,0.475902161173358,0.14054294119234,0.13679186896756,0.00122850122850123,0.116111310500501,0.00978762537059225,4.98480630872,0.861216845967655,1.46753276922096,0.368111374028478,0.126047926821441,0.144156218960044,0.00243016594277325,0.146189741112455
5800,1.16990256964603,1.42621244882291,0.462999994709948,0.164234985954635,0.159876975718318,0.00377833753148616,0.245066016722338,0.00897775044112315,4.3340549754,0.907305044921475,1.42784365439489,0.400595655913508,0.136886128369042,0.148334422342939,0.00255851733063524,0.156325324029382
5700,0.295073963489949,0.636739576545648,0.201445230060007,0.0608523550636543,0.110831444938291,0.0064412911759271,0.0616177629083553,0.00953125822388071,3.91431423554,0.835463332186626,1.21988425859061,0.335267919160604,0.128768544095841,0.135354210328305,0.00336367872762613,0.13992377243065
