"yearsBP","conSM","decSM","wetwSM","wetmSM","pasSM","araSM","heaSM","SPD","clim","conSMs","decSMs","wetwSMs","wetmSMs","pasSMs","araSMs","heaSMs"
4300,0.15236763483613,0.781702495675809,0.566661050834512,0.00347283060403891,0.0742143450816542,0.0169654289372599,0.362415481726082,0.160604044771409,5.36477124794,0.325827390373449,0.739152983103376,0.686916277328286,0.00579153667070562,0.0452830192291421,0.00848271446862994,0.242990431891113
4200,0.339275447199159,1.37309040469817,0.82935993417466,0.0144428411316041,0.120035475556633,0.0191868239201394,0.216647451083128,0.160039681798992,5.38092078204,0.277733789606941,0.854907803260778,0.806862530383457,0.00649713485826552,0.061249243630532,0.0180761264286996,0.289531466404605
4100,0.0912052117263844,0.192182410423453,0.478013029315961,0,0.00570032573289902,0.00162866449511401,0.228827361563518,0.203835778139881,5.41144853644,0.272321497830389,0.785642849919958,0.677428337580853,0.00586124524870174,0.0539516032367199,0.0104077442076267,0.222737406323323
4000,0.761625282185868,1.70210404686909,1.00580960404687,0.0199495136139603,0.165901652424687,0.0194055279420747,0.107477999956397,0.239156690384321,5.78708241525,0.323439057188829,0.958313350536988,0.719960904593,0.00847275254027639,0.0772422370315301,0.0105170962185943,0.168152680759958
3900,0.393367275185344,1.30467049192438,0.833207176411778,0.0107196196223934,0.139641149628355,0.0166209267422887,0.15770518191546,0.234457127991959,6.13402542532,0.36245280733161,0.994356724306855,0.786597435987317,0.00867844398610968,0.0885048371248657,0.0180132273421817,0.132591590935929
3700,0.407639893394494,1.29798070702938,0.888719310886355,0.0107589672099496,0.153731626858655,0.0188808185216567,0.105531370175973,0.268205784895791,5.69406848213,0.378109226222785,1.10862175943671,0.801437280165241,0.00989062869699103,0.109870762547147,0.0177508726319727,0.131618276045717
3600,0.927041953709783,1.76338351601623,0.802633621390006,0.0158282111280368,0.140780327091359,0.0176561223116655,0.142339338482655,0.244045730237264,5.74188040076,0.428154823919062,1.27223526282678,0.882592428183752,0.011949858784324,0.120965092882098,0.0182684704166611,0.123935354329314
3500,0.0774976657329599,0.23155929038282,0.473389355742297,0.000933706816059757,0.00466853408029878,0.00373482726423903,0.202614379084967,0.268661007627017,5.93718566963,0.393752545496265,1.08198007710756,0.749487366107609,0.00969833639839995,0.101737269302709,0.0106954747879522,0.172476858783811
3400,0.285714285714286,0.450255102040817,0.131377551020409,0.00510204081632653,0.0446428571428572,0.00127551020408163,0.0191326530612245,0.423885242610624,5.52886622864,0.410420876856035,1.12499219237712,0.574029959759766,0.0105486765344544,0.108227691204369,0.00250516873416031,0.110873516073096
3300,0.359601255653228,1.15165995268125,0.883194532510903,0.0158297808175522,0.172583111444077,0.0199941180474228,0.270004919836095,0.373931180169862,5.61009780757,0.412961602912794,1.03325151001248,0.572648765165903,0.00986205440171969,0.1093412677076,0.0106348141257522,0.14456878644866
3200,0.72027422524597,1.1931047376003,0.600020524874681,0.0148167992456265,0.165484491266491,0.0238885314007987,0.141521681139756,0.329765822624567,5.9645889664,0.491595229602742,1.01465721762513,0.521995491037072,0.0105449176722585,0.113648491313956,0.0219413247241107,0.205763300487926
3100,0.469977025469285,1.14274553943902,0.70951889082439,0.0249414869249745,0.21446645847776,0.0187456586417848,0.213887649130173,0.318833599060141,6.15490980388,0.455139197513169,0.988784689693405,0.581027874807595,0.012908670958096,0.123770963250474,0.0213170950212917,0.177704665134965
3000,0.184924031363989,0.750689740812889,0.455193738465602,0.0175134189011791,0.17702587253128,0.0257331470371415,0.278937435904367,0.335179458651335,6.45994844133,0.4290837920355,0.820002393826182,0.661981921668894,0.0131895389202864,0.129811887490461,0.0222394028394631,0.24641254251727
2900,0.777495655191215,1.60560867241643,0.695985235953884,0.0285903589991002,0.259855311386103,0.0295910548622951,0.333707382088826,0.408200484635033,6.50814527658,0.47531576226009,1.04901062416512,0.615179597529639,0.0177989809507932,0.172343017041428,0.0276621009497183,0.306322408996597
2800,0.352032019464478,0.838694295664952,0.331327629506059,0.0172740873102892,0.210246058588279,0.0150610231108803,0.0351412063909978,0.411267610286886,6.08352896082,0.403439520479427,1.11375048976914,0.548006373687483,0.0198276553664536,0.199943550615665,0.0223260389865877,0.184424294239912
2700,0.170243948900504,0.791898432012191,0.554711999809509,0.018950686366721,0.213885978593454,0.0173091805269487,0.139305954067601,0.467884126846064,5.88564868779,0.41503280587537,1.0537902363243,0.509304650933763,0.0203478062913151,0.206827361807228,0.0161851018189145,0.0872235802292994
2600,0.120777891504606,0.41171954964176,0.156345957011259,0.0125383828045036,0.164790174002047,0.00870010235414534,0.0148413510747186,0.355833471603235,5.36363017886,0.39441575659916,0.92355937166454,0.434592705570177,0.0199680702177946,0.206711642263154,0.013004641440547,0.0770736525711598
2500,0.715579190736345,1.31791048700912,0.344218834511703,0.0303199996012616,0.24460456235796,0.0275783293238926,0.0540508642397133,0.361800609693341,5.48099330083,0.438912998484549,0.95275352959289,0.346651105209632,0.0208644889971758,0.21173465957652,0.018139215839019,0.034446107657216
2400,0.100029771079961,0.840712559958585,0.522137151082149,0.0667118080140786,0.200820211760687,0.0216628232184811,0.190753039109046,0.386597549500892,5.24592006055,0.361382441713798,0.967757332783839,0.394353485603655,0.0290642205159923,0.215700382781422,0.0246205762711868,0.12240195167438
2300,0.525788606412634,1.21365896534744,0.546282879075311,0.0361801155144053,0.362824749737354,0.0506426057555168,0.0262349936272363,0.552104592022231,5.19140358917,0.368358889331717,0.902432381605674,0.392246205420105,0.0303291799352099,0.232861955839963,0.0361527144869989,0.108494016368141
2200,0.469727128981753,1.64507964160894,0.983744876842,0.0680416783893797,0.407558562639515,0.0554529762827683,0.0847672447295964,0.50703791591382,5.39380472001,0.403959276533937,1.03682993926301,0.59909593537779,0.0387904451150583,0.265747373181836,0.0530477910191425,0.0555011191784164
2100,0.066836086404066,0.430749682337993,0.178653113087675,0.0210927573062262,0.177382465057179,0.0228716645489199,0.00914866581956798,0.462581661600049,4.46294134267,0.315126830435544,0.976638480983972,0.557704505021783,0.0391474569383091,0.259663454259124,0.0391623204158441,0.0469579552745822
2000,0.360186623291085,1.26171269392293,0.633671206996347,0.0391850036575035,0.230658750815735,0.0265842399403055,0.266196668441893,0.443395485549681,5.13279579009,0.31614615591387,1.11830400503083,0.585588019000333,0.0435885604138091,0.270641550394738,0.0247279522446127,0.13767266713073
1900,0.141694459681843,0.781710916072408,0.536076247942951,0.0341991223258366,0.186146461876029,0.0241190345584202,0.229068019747669,0.403104410588389,5.18027865802,0.312577469761537,1.02893740987472,0.583036361217243,0.044235080867905,0.26089853364775,0.0253516372493628,0.247632344094781
1800,0.930973723930943,2.6778796106537,1.76466616140347,0.0854473897192723,0.453470185927282,0.0619977239509593,0.649137220528542,0.407127769178347,5.9976526384,0.413851948814829,1.3351319183239,0.77826668235761,0.0473576778187706,0.303006862675516,0.0430583792546897,0.439102620138106
1700,0.193960957066045,0.924691193424499,1.22218474208824,0.0507755396847197,0.256677851925362,0.038845602258402,0.204538406535933,0.443247422371677,6.11661710458,0.348649669606041,1.28697062300341,1.03914958960775,0.049790248513823,0.285315713040184,0.0504216631046807,0.426837813532238
1600,0.673610580533281,2.15602771030575,1.2784320891983,0.0764785030613401,0.494410325228944,0.0830374566015265,0.87625783222865,0.519767826187926,6.35993502562,0.420347270787707,1.37212863445288,1.20033981015824,0.0511963859591497,0.299791006805088,0.0609415294299643,0.540398119382292
1500,0.191979654874826,1.10005067395086,0.617654183743292,0.0551158050100735,0.543059461774254,0.136052076512204,0.21402131502685,0.501064094238584,5.97305653588,0.378621151845481,1.48367879972169,1.22073429410832,0.0568668939097909,0.360737172924601,0.109544766556865,0.54513957362775
1400,0.891250556836305,1.2964477287178,0.808583651850397,0.064851868627667,0.312110063554545,0.0828882274668421,0.151196993019507,0.442785937968547,4.81009327499,0.431311580327299,1.4894679721875,0.981713666720057,0.0611447047381515,0.374312391714403,0.109470151989523,0.182609154023179
