"yearsBP","conSW","decSW","wetwSW","wetmSW","pasSW","araSW","heaSW","SPD","clim","conSWs","decSWs","wetwSWs","wetmSWs","pasSWs","araSWs","heaSWs"
7000,1.86966509445893,2.62037587237604,0.914238160660233,0.160120867182179,0.293743080549714,0.00545756637336742,0.232560513153175,0.0340345265934565,4.16555928209,1.29792062027035,2.11523786791389,0.801823121361987,0.10316833699297,0.220187191098414,0.00330950327959893,0.177729843434511
6900,1.691670742303,2.88754397416386,0.817892131328065,0.126862878728202,0.260175488329303,0.00976344299635872,0.251163097760157,0.0332042395943713,3.91710560777,1.44143183243789,2.75395992326995,0.746647375330044,0.108003646070582,0.276959284439508,0.00761050468486307,0.241861805456666
6800,0.903426459478183,1.08384975888227,0.432361986614437,0.055981501248895,0.052286245098531,0.00124223602484472,0.056230370265757,0.0262530140757876,3.80725324504,1.38101563294613,1.98569686652307,0.693819049918902,0.114321749053092,0.156230866713917,0.00550283951060172,0.153696734012957
6700,1.76525036857213,2.17602092005286,0.62774774269953,0.113944807518294,0.233383677080368,0.00441443903395902,0.212050611700468,0.0273852008963226,4.67985463121,1.55750316620306,1.62993533946757,0.675852569478864,0.0989297291651304,0.142834961089449,0.00282833752940187,0.134140490983113
6600,2.19808237049049,2.97284778202996,1.05497895349287,0.136137528039556,0.307330066820737,0.00519491919667832,0.251924355726842,0.0300932915978006,4.76977886285,1.63960748521095,2.57443435104141,0.769443794959027,0.102021278935582,0.270356871950552,0.00480467911531867,0.231987483713655
6500,1.12306441844009,2.16496249494897,0.842468740840224,0.0775297693622289,0.121276063939068,0,0.144452925810059,0.0300525740113597,4.91315692139,1.49745590424522,2.56890513848947,0.755089910995025,0.10920403497336,0.214303065379902,0.00259745959833916,0.198188640768451
6400,1.88482085955696,2.1931746268053,0.916477149745862,0.194099822059835,0.287091146370732,0,0.208315854727362,0.0269849047895447,4.92412956746,1.74280450426492,2.17906856087714,0.774806914678585,0.135922373153873,0.2041836051549,-0.00000000000000000130104260698261,0.176384390268711
6300,1.78082017638002,2.84869849279542,1.04444011891587,0.105245161048404,0.160031289662587,0.00428135325637176,0.185923196894368,0.0232876918212565,4.41121127319,1.74669695621689,2.52093655980036,0.897222541138872,0.125624917490156,0.223561218016659,0.00214067662818588,0.197119525810865
6200,0.90958706592301,1.88678411267596,0.718911976330298,0.104196825212089,0.208194203975584,0.00386361756989393,0.154132324241502,0.0213676916379238,3.87472591485,1.42457313007502,2.36774130273569,0.915455387865025,0.134513936106776,0.184112746819085,0.00407248541313284,0.170027760567935
6100,2.21746549860302,2.67598810150323,1.06653517456454,0.123703267518865,0.131822874442776,0.00412050160033256,0.137653598179071,0.0277642824268406,4.41627844577,1.69817340011575,2.2813861070896,0.917766632079359,0.111048417926453,0.17000853920918,0.00399205958511324,0.145892961210287
6000,1.21133161602003,2.30980786940093,0.739605733609274,0.126921874817273,0.299519790763254,0.00659090645855709,0.205127510701672,0.0274202204744091,5.6739251336,1.52980108923152,2.49289798545208,0.897194030633169,0.118273989182742,0.215671332603015,0.00535570402944482,0.171390554440372
5900,1.35258872993515,1.79422500416022,0.723677484702575,0.0705728041613209,0.158279635643746,0.0011037527593819,0.0873385080381281,0.0263790401605595,6.28908348592,1.4227432276203,2.05201643678058,0.858634097624512,0.10706598216582,0.2288997132035,0.00384732960896949,0.1462330093699
5800,1.92237745332058,2.56098831037769,0.909607590793678,0.234038103057653,0.403194024806376,0.00916096191257612,0.331715202471576,0.031959847379011,5.83600594076,1.67594082446969,2.17760665726896,0.831667592000074,0.143844260678749,0.280736830225061,0.00513235733597901,0.209526855254852
5700,1.31453880018517,1.37066966073339,0.456133526296789,0.090029468842576,0.144280464030157,0.00619193454978779,0.139580665197632,0.0361373179987814,5.4758865153,1.45020914986523,1.96582898555554,0.779111901993372,0.131546792020517,0.273737244418266,0.00767644823118195,0.235647933834604
5600,1.87612605137915,2.14523971156881,0.773666585442803,0.163641420220011,0.305795573874682,0.00269351539768963,0.225121004740162,0.0708041130485245,5.08706517198,1.61640775870501,1.7579546861511,0.720538184169024,0.16256966404008,0.225038018952419,0.00444272497373871,0.182350834968897
5500,1.47707293323914,1.54902892336793,0.506818917171186,0.137854310578564,0.248881528672184,0.00417338502999678,0.192853781925787,0.0389990648396802,5.15178317261,1.64752880953101,1.84713431746837,0.673980820881407,0.130508399880384,0.277338551273433,0.0034334502138432,0.208987393332975
5400,1.36769126760643,2.22132723139524,0.859242548339578,0.103429980596377,0.264018664703684,0.00893745616783158,0.175856670071271,0.0398549595570706,4.66349147881,1.50885726310247,1.88517807738159,0.701093833608808,0.134975237131651,0.256450096687934,0.00655542059891418,0.184355225998529
5300,1.29652840253394,1.27400516310713,0.390672776225261,0.11767040933688,0.160982581562008,0.00747351552439548,0.212360136767807,0.0398993266385422,4.63137035455,1.50435466368966,1.74766619725119,0.597306870695124,0.119651566837274,0.212500623132846,0.00820548584611353,0.194108403419539
5200,1.67398303417319,2.5653558440285,0.904910935441716,0.0912123132520159,0.26289723508243,0.00632686499397911,0.214698294516535,0.0218917182765366,4.61444359334,1.45381890938817,1.91968050356782,0.687062352524109,0.104104234395091,0.211939908322219,0.00690019025918729,0.213529215642171
5100,1.78704552347654,1.77319450393543,0.445610870016009,0.252511206640607,0.346860958571224,0.00814644967359246,0.320445032826923,0.0242787858882195,4.88299058363,1.53131205694752,2.16927517398197,0.621451209438751,0.153797976409834,0.304879096826827,0.00723665733378578,0.267571663671729
5000,1.24304543993955,1.79533359678549,0.601955253421652,0.125709552157437,0.214546927695725,0.00275683624653301,0.145588194895291,0.0231885119416053,5.24783390978,1.5001506000308,1.78426405036046,0.640478476688844,0.156477690683353,0.280703943133474,0.00545164296006273,0.233016613861107
4900,1.49020290144791,1.81270232806994,0.44997551973395,0.0939696342780324,0.212144722530517,0.00338299636821184,0.191523469644544,0.0218243219824342,4.99143018595,1.5485692247593,1.80401796242772,0.558625070967718,0.157396797692025,0.213345825113121,0.00306991630737242,0.168555832269918
4800,1.52199057816305,1.49741231402663,0.466746422652664,0.140422005359745,0.28547998864526,0.00818918318199521,0.196839290169976,0.0198660219166972,5.43467822266,1.51057111075676,1.65505732104829,0.573839800253199,0.120033730598405,0.248812355587888,0.00578608977510352,0.19418137990726
4700,1.80926785841961,2.84208133842327,0.884009997461466,0.129476760895732,0.235083010258934,0.00935120226333547,0.231335966073084,0.0218745818516286,5.98955577935,1.51612669449253,2.16974682622495,0.569659612657149,0.121289466844503,0.260281499452097,0.00877019272266534,0.21408762812153
4600,0.994293518021753,0.814413230926412,0.220607104137948,0.084017122868626,0.169623444065952,0.00614533517131853,0.114047708893264,0.0249376651420203,6.0752004971,1.45393871401308,1.82824728467484,0.524658859481536,0.117971963041368,0.202353227162443,0.007748268717327,0.172691837483174
